episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
28;Extrovert;0;0;0;-1.000;21;24.693;0.937;1.372;7.877;4.460;22.620
28;Agreeable;4;1;0;-1.000;13;33.124;2.721;1.876;5.538;1.420;14.940
28;Conscientious;2;1;1;3.919;19;40.943;3.000;1.700;6.411;0.320;14.780
28;Neurotic;0;0;0;-1.000;9;18.477;1.335;1.717;9.046;1.820;20.340
29;Extrovert;1;0;0;-1.000;29;24.426;0.305;1.617;5.188;3.920;18.800
29;Agreeable;5;2;0;-1.000;21;27.582;1.243;1.633;4.761;1.320;17.580
29;Conscientious;0;0;1;5.214;15;47.322;3.000;2.213;6.474;0.620;8.920
29;Neurotic;0;0;0;-1.000;29;17.093;0.976;1.465;4.708;1.120;23.420
30;Extrovert;0;0;0;-1.000;6;10.281;0.102;2.600;5.562;1.380;6.280
30;Agreeable;4;1;0;-1.000;5;11.365;0.869;2.437;4.962;0.720;6.480
30;Conscientious;2;1;1;2.061;1;21.244;3.000;2.793;4.279;0.000;3.560
30;Neurotic;0;0;0;-1.000;0;12.986;0.403;4.298;7.395;0.500;0.240
31;Extrovert;0;0;0;-1.000;1;14.829;0.102;2.361;7.006;0.820;2.660
31;Agreeable;2;0;0;-1.000;3;11.478;0.368;1.995;2.406;0.600;4.100
31;Conscientious;4;2;1;3.420;3;18.685;3.000;2.258;2.485;0.200;3.200
31;Neurotic;0;0;0;-1.000;1;10.466;0.423;2.068;4.699;0.600;1.760
32;Extrovert;0;0;0;-1.000;4;14.885;1.785;2.867;5.334;2.360;8.520
32;Agreeable;2;1;0;-1.000;7;18.969;0.823;2.295;7.663;0.620;11.620
32;Conscientious;2;0;0;-1.000;3;17.391;2.705;2.417;7.731;0.320;6.400
32;Neurotic;1;0;0;-1.000;4;14.387;0.268;3.641;7.820;0.720;4.100
33;Extrovert;0;0;0;-1.000;6;19.556;0.501;2.369;4.262;1.620;6.520
33;Agreeable;2;1;0;-1.000;2;18.220;0.260;3.024;8.445;0.520;2.740
33;Conscientious;4;1;1;3.160;4;23.706;3.000;2.452;6.549;0.320;5.680
33;Neurotic;0;0;0;-1.000;0;14.575;0.024;3.546;6.642;1.120;0.360
34;Extrovert;0;0;0;-1.000;7;16.608;0.001;2.094;5.768;0.960;8.000
34;Agreeable;1;0;0;-1.000;10;18.628;0.488;1.957;4.445;0.200;9.840
34;Conscientious;5;2;1;4.080;3;23.429;3.000;2.524;3.905;0.300;6.420
34;Neurotic;0;0;0;-1.000;0;13.612;0.822;3.862;8.799;1.500;0.000
35;Extrovert;0;0;0;-1.000;19;18.285;1.775;2.337;6.812;3.340;15.000
35;Agreeable;2;0;0;-1.000;12;22.517;1.042;2.345;4.545;0.620;11.820
35;Conscientious;2;1;1;7.741;1;35.425;3.000;4.028;5.451;0.120;2.020
35;Neurotic;2;1;0;-1.000;10;17.996;0.515;2.600;7.661;0.820;14.360
36;Extrovert;0;0;0;-1.000;10;18.140;0.603;2.455;5.851;2.500;7.720
36;Agreeable;6;2;0;-1.000;5;26.118;0.414;3.245;4.662;0.600;3.940
36;Conscientious;0;0;1;0.960;3;34.806;3.000;3.290;8.856;0.400;3.300
36;Neurotic;0;0;0;-1.000;6;17.856;1.333;3.433;11.913;1.300;6.620
37;Extrovert;0;0;0;-1.000;9;13.238;2.275;1.246;5.286;1.500;8.840
37;Agreeable;1;0;0;-1.000;12;19.828;2.531;1.308;7.480;0.500;10.240
37;Conscientious;2;1;0;-1.000;19;18.035;2.683;1.239;7.539;0.600;10.240
37;Neurotic;0;0;0;-1.000;6;11.993;1.546;1.512;4.657;0.920;7.700
38;Extrovert;0;0;0;-1.000;7;17.629;0.496;2.577;4.972;1.940;6.040
38;Agreeable;6;2;0;-1.000;5;21.258;0.285;2.369;2.651;0.720;6.480
38;Conscientious;0;0;1;4.759;4;36.900;3.000;3.296;8.166;0.220;3.180
38;Neurotic;0;0;0;-1.000;4;12.531;0.295;2.521;3.222;1.320;6.740
39;Extrovert;0;0;0;-1.000;23;31.984;0.420;1.998;9.442;5.100;25.980
39;Agreeable;2;1;0;-1.000;15;36.699;2.694;2.198;8.239;1.920;15.020
39;Conscientious;4;1;0;-1.000;14;67.394;0.019;2.897;4.278;0.460;11.760
39;Neurotic;0;0;0;-1.000;10;22.641;1.534;2.396;10.232;3.020;18.960
40;Extrovert;0;0;0;-1.000;0;15.181;0.549;5.441;13.952;2.300;0.000
40;Agreeable;4;1;0;-1.000;4;15.938;1.745;3.537;3.016;0.420;4.040
40;Conscientious;2;1;1;2.545;5;25.960;3.000;3.713;5.451;0.020;4.640
40;Neurotic;0;0;0;-1.000;1;13.871;1.112;4.170;9.384;0.620;0.620
41;Extrovert;0;0;0;-1.000;4;14.226;0.010;3.566;9.251;4.440;5.380
41;Agreeable;0;0;0;-1.000;6;22.197;0.010;3.002;9.289;0.520;6.400
41;Conscientious;6;2;1;8.739;3;35.601;1.930;3.575;4.162;0.320;5.080
41;Neurotic;0;0;0;-1.000;5;17.377;1.862;3.185;9.013;1.120;6.100
42;Extrovert;2;0;0;-1.000;5;21.933;1.325;3.432;2.773;3.840;6.720
42;Agreeable;0;0;0;-1.000;3;23.152;2.568;4.456;10.481;1.400;4.020
42;Conscientious;4;2;1;3.697;7;41.145;3.000;3.272;6.891;0.200;7.000
42;Neurotic;0;0;0;-1.000;1;14.623;1.396;4.056;5.477;2.600;3.740
43;Extrovert;0;0;0;-1.000;23;24.079;0.471;1.289;5.479;3.840;21.980
43;Agreeable;3;2;0;-1.000;27;26.351;1.375;1.329;4.862;1.020;18.100
43;Conscientious;1;0;1;15.741;14;41.032;2.036;2.122;6.004;0.920;11.860
43;Neurotic;2;0;0;-1.000;24;18.313;0.693;1.419;3.384;1.620;20.520
44;Extrovert;1;0;0;-1.000;6;11.740;1.119;1.702;4.392;0.760;8.260
44;Agreeable;2;0;0;-1.000;4;16.939;0.641;2.215;7.346;0.220;3.960
44;Conscientious;2;1;0;-1.000;5;22.812;0.004;1.985;8.490;0.140;5.160
44;Neurotic;0;0;0;-1.000;3;11.157;0.196;1.946;4.584;0.220;8.260
45;Extrovert;0;0;0;-1.000;9;19.609;0.975;2.456;7.914;2.040;9.260
45;Agreeable;5;2;0;-1.000;7;25.442;0.661;2.552;4.170;0.420;8.240
45;Conscientious;1;0;1;5.401;13;28.321;3.000;2.149;6.702;0.220;12.760
45;Neurotic;0;0;0;-1.000;5;15.940;0.189;3.158;9.556;1.220;3.040
46;Extrovert;0;0;0;-1.000;2;21.290;0.950;2.898;5.824;2.440;2.540
46;Agreeable;3;2;0;-1.000;5;18.872;2.531;2.609;7.082;0.520;6.920
46;Conscientious;3;0;1;2.841;3;29.936;3.000;3.350;6.709;0.420;5.520
46;Neurotic;0;0;0;-1.000;0;7.773;0.917;4.615;11.780;1.820;0.000
47;Extrovert;0;0;0;-1.000;5;14.567;1.174;2.507;11.341;0.980;4.680
47;Agreeable;0;0;0;-1.000;2;13.763;0.775;3.031;11.606;0.020;2.280
47;Conscientious;6;2;1;1.778;0;13.724;0.859;4.517;2.689;0.120;0.360
47;Neurotic;0;0;0;-1.000;3;12.886;1.180;2.728;9.978;0.520;2.400
48;Extrovert;0;0;0;-1.000;0;9.468;2.599;2.665;4.174;1.200;0.100
48;Agreeable;3;2;0;-1.000;0;11.662;0.285;2.165;2.164;0.520;4.600
48;Conscientious;1;0;1;1.500;0;13.534;2.459;3.199;6.749;0.020;0.000
48;Neurotic;2;0;0;-1.000;0;9.349;0.496;2.361;1.978;0.880;4.600
49;Extrovert;0;0;0;-1.000;7;18.664;0.147;2.278;6.990;1.880;5.620
49;Agreeable;2;0;0;-1.000;12;21.457;0.290;1.702;6.064;0.820;10.340
49;Conscientious;4;1;0;-1.000;11;14.173;0.161;1.861;4.428;0.320;8.940
49;Neurotic;0;0;0;-1.000;8;12.297;0.846;1.809;5.226;0.720;8.620
50;Extrovert;0;0;0;-1.000;3;13.585;2.561;2.371;4.771;1.380;4.020
50;Agreeable;2;1;0;-1.000;3;19.318;1.672;2.381;4.555;0.720;4.760
50;Conscientious;4;1;1;2.342;2;21.837;3.000;2.555;4.330;0.520;4.060
50;Neurotic;0;0;0;-1.000;0;14.169;1.366;3.423;8.088;0.720;1.340
51;Extrovert;1;0;0;-1.000;8;23.457;0.455;1.957;6.671;2.540;11.940
51;Agreeable;5;2;0;-1.000;5;27.646;2.456;2.217;6.272;0.420;7.520
51;Conscientious;0;0;1;0.958;5;30.713;3.000;3.114;8.894;0.220;4.000
51;Neurotic;0;0;0;-1.000;2;14.833;0.199;2.866;7.152;1.820;5.400
52;Extrovert;0;0;0;-1.000;4;21.256;0.004;3.183;8.628;1.540;3.700
52;Agreeable;4;2;0;-1.000;7;21.126;0.956;2.568;4.654;0.520;6.780
52;Conscientious;2;0;1;3.379;3;32.629;3.000;2.786;5.484;0.020;5.500
52;Neurotic;0;0;0;-1.000;0;12.127;0.439;3.464;4.335;1.320;1.860
53;Extrovert;0;0;0;-1.000;17;25.028;1.414;2.150;7.853;3.640;16.300
53;Agreeable;2;2;0;-1.000;16;28.838;2.137;1.886;6.001;1.820;22.300
53;Conscientious;4;0;1;14.300;8;52.919;3.000;2.292;5.665;0.420;10.380
53;Neurotic;0;0;0;-1.000;21;20.876;2.239;1.966;6.229;2.320;21.240
54;Extrovert;0;0;0;-1.000;10;12.241;1.768;2.683;4.680;1.960;9.240
54;Agreeable;2;0;0;-1.000;11;25.805;1.646;2.489;8.169;0.460;9.620
54;Conscientious;4;1;1;2.279;7;29.766;3.000;2.305;6.064;0.420;8.120
54;Neurotic;1;1;0;-1.000;0;16.138;1.092;3.596;5.083;0.420;0.800
55;Extrovert;0;0;0;-1.000;6;15.829;0.514;2.744;7.196;1.900;6.720
55;Agreeable;3;1;0;-1.000;0;12.757;0.631;3.928;7.542;0.720;0.000
55;Conscientious;3;1;1;1.800;5;23.490;3.000;2.704;7.080;0.120;7.000
55;Neurotic;0;0;0;-1.000;3;12.565;0.161;3.229;6.977;1.420;1.960
56;Extrovert;3;1;0;-1.000;0;7.777;0.317;3.530;1.888;0.780;0.660
56;Agreeable;3;1;0;-1.000;0;15.013;0.011;3.718;5.271;0.100;0.660
56;Conscientious;0;0;1;1.418;0;11.140;3.000;3.559;4.126;0.220;0.000
56;Neurotic;0;0;0;-1.000;0;14.435;0.003;6.126;14.417;0.300;0.000
57;Extrovert;1;1;0;-1.000;8;16.348;0.272;2.225;4.358;2.200;6.880
57;Agreeable;3;1;0;-1.000;3;22.648;1.486;2.653;3.830;0.920;6.480
57;Conscientious;2;0;1;2.999;8;28.232;3.000;2.809;5.461;0.320;5.560
57;Neurotic;0;0;0;-1.000;3;9.697;0.247;2.600;3.778;1.320;8.020
58;Extrovert;0;0;0;-1.000;5;9.571;0.940;1.820;3.603;0.720;3.940
58;Agreeable;4;1;0;-1.000;2;12.277;3.000;1.745;1.642;0.120;2.900
58;Conscientious;1;0;1;1.898;1;21.685;3.000;2.689;5.212;0.020;1.740
58;Neurotic;2;1;0;-1.000;4;7.995;0.553;1.872;2.525;0.520;2.920
59;Extrovert;0;0;0;-1.000;13;14.691;0.071;2.116;5.707;2.840;9.560
59;Agreeable;3;2;0;-1.000;16;21.034;0.841;1.897;5.186;1.420;12.040
59;Conscientious;2;0;1;8.722;3;34.331;3.000;2.780;3.441;0.220;4.140
59;Neurotic;1;0;0;-1.000;8;14.772;0.019;1.974;3.524;2.280;12.500
60;Extrovert;0;0;0;-1.000;2;21.194;0.219;3.191;7.703;4.140;5.920
60;Agreeable;4;2;0;-1.000;4;25.891;0.285;2.699;5.997;1.400;6.180
60;Conscientious;2;0;1;5.660;3;42.158;2.910;3.259;5.669;0.700;2.980
60;Neurotic;0;0;0;-1.000;5;20.664;0.651;3.038;6.947;1.700;6.620
61;Extrovert;1;0;0;-1.000;6;14.750;0.009;2.527;4.556;2.660;5.820
61;Agreeable;0;0;0;-1.000;8;18.102;0.203;2.520;4.758;0.320;8.140
61;Conscientious;5;2;1;4.571;4;29.717;3.000;3.284;4.104;0.380;5.600
61;Neurotic;0;0;0;-1.000;0;9.419;0.595;3.745;8.845;0.620;0.000
62;Extrovert;1;0;0;-1.000;6;24.375;2.541;3.345;4.981;2.440;9.400
62;Agreeable;2;1;0;-1.000;8;24.381;1.343;3.214;4.310;0.840;9.700
62;Conscientious;3;1;1;4.580;3;33.015;1.493;3.777;7.958;0.400;4.020
62;Neurotic;0;0;0;-1.000;1;9.338;2.420;4.550;8.982;1.600;2.920
63;Extrovert;0;0;0;-1.000;13;29.152;0.564;2.592;5.561;5.980;15.200
63;Agreeable;4;2;0;-1.000;10;34.024;0.988;2.474;5.181;1.100;10.680
63;Conscientious;2;0;1;11.300;9;62.780;3.000;2.836;6.523;0.600;9.640
63;Neurotic;0;0;0;-1.000;16;22.710;0.992;2.574;7.816;2.300;17.300
64;Extrovert;0;0;0;-1.000;10;10.286;1.864;2.541;5.721;1.520;8.740
64;Agreeable;3;1;0;-1.000;1;21.183;2.341;2.724;7.815;0.020;3.760
64;Conscientious;2;0;0;-1.000;1;20.705;1.798;3.622;7.984;0.220;1.260
64;Neurotic;0;0;0;-1.000;10;8.205;0.166;2.907;5.918;0.820;8.740
65;Extrovert;0;0;0;-1.000;6;15.601;0.664;2.814;8.669;6.020;10.840
65;Agreeable;6;2;0;-1.000;1;23.467;0.812;3.413;4.927;1.200;4.680
65;Conscientious;0;0;1;5.920;1;44.500;2.665;3.420;7.835;0.100;5.360
65;Neurotic;0;0;0;-1.000;6;11.361;0.715;3.470;9.409;2.800;9.560
66;Extrovert;0;0;0;-1.000;8;19.212;0.026;2.528;5.792;3.420;8.680
66;Agreeable;5;1;0;-1.000;8;23.176;1.044;2.673;2.921;0.820;7.620
66;Conscientious;1;1;1;2.162;7;38.179;3.000;2.868;6.083;0.220;8.540
66;Neurotic;0;0;0;-1.000;1;20.901;0.678;3.249;7.490;0.820;3.700
67;Extrovert;0;0;0;-1.000;5;11.694;0.613;2.650;9.559;2.460;10.200
67;Agreeable;3;1;0;-1.000;3;15.483;1.208;2.730;4.135;0.300;3.540
67;Conscientious;3;1;1;4.381;3;28.035;2.865;3.409;4.257;0.100;3.500
67;Neurotic;0;0;0;-1.000;5;9.716;0.967;2.704;10.078;0.900;10.200
68;Extrovert;0;0;0;-1.000;6;19.363;0.696;1.906;4.192;2.120;13.360
68;Agreeable;1;1;0;-1.000;7;17.810;0.566;2.328;6.786;0.880;7.020
68;Conscientious;5;1;1;2.121;3;31.509;3.000;2.648;6.622;0.220;1.620
68;Neurotic;0;0;0;-1.000;8;16.030;1.378;1.979;4.811;1.220;13.360
69;Extrovert;0;0;0;-1.000;4;18.442;0.693;3.431;4.597;2.960;5.560
69;Agreeable;4;1;0;-1.000;4;27.093;1.962;3.168;5.379;0.860;8.540
69;Conscientious;1;1;1;6.522;3;28.747;3.000;3.602;8.311;0.280;7.380
69;Neurotic;1;0;0;-1.000;3;15.815;0.023;3.528;5.512;1.280;4.320
70;Extrovert;0;0;0;-1.000;4;14.902;0.845;2.981;9.244;3.000;2.600
70;Agreeable;0;0;0;-1.000;2;24.957;0.627;3.341;9.392;0.820;1.240
70;Conscientious;6;2;1;3.040;0;33.599;3.000;4.398;5.222;0.120;0.000
70;Neurotic;0;0;0;-1.000;2;11.392;0.872;3.492;8.935;2.120;1.360
71;Extrovert;0;0;0;-1.000;0;7.968;1.460;3.390;6.210;1.500;0.000
71;Agreeable;6;2;0;-1.000;0;16.758;0.169;4.264;5.055;0.120;0.000
71;Conscientious;0;0;1;1.600;2;18.577;3.000;3.777;12.637;0.220;2.080
71;Neurotic;0;0;0;-1.000;2;13.015;0.234;2.937;9.521;0.620;2.080
72;Extrovert;0;0;0;-1.000;0;11.646;0.237;4.780;14.528;6.840;0.940
72;Agreeable;5;2;0;-1.000;6;22.318;0.953;3.492;3.267;0.900;8.020
72;Conscientious;1;0;1;4.660;5;34.840;3.000;3.482;7.932;0.400;6.760
72;Neurotic;0;0;0;-1.000;1;20.546;0.839;3.334;6.146;1.200;4.320
73;Extrovert;0;0;0;-1.000;1;16.376;0.168;2.674;8.122;2.560;6.840
73;Agreeable;4;1;0;-1.000;2;19.581;1.334;3.079;3.191;0.620;2.980
73;Conscientious;2;1;1;1.879;1;30.560;2.673;2.818;6.539;0.020;3.120
73;Neurotic;0;0;0;-1.000;0;8.340;0.653;3.053;9.046;2.020;4.280
74;Extrovert;0;0;0;-1.000;2;16.888;0.749;3.298;6.775;1.440;0.920
74;Agreeable;4;2;0;-1.000;1;17.324;0.444;3.461;3.191;0.320;2.320
74;Conscientious;2;0;1;2.580;3;23.702;3.000;3.141;3.544;0.120;3.240
74;Neurotic;0;0;0;-1.000;0;11.434;0.852;4.410;8.631;0.720;0.000
75;Extrovert;0;0;0;-1.000;0;15.961;1.451;2.363;8.106;2.700;4.220
75;Agreeable;2;0;0;-1.000;3;15.524;3.000;2.766;4.492;0.420;3.960
75;Conscientious;4;2;1;1.960;1;25.203;3.000;2.727;4.905;0.020;2.280
75;Neurotic;0;0;0;-1.000;2;20.668;3.000;2.577;9.714;0.520;5.280
76;Extrovert;0;0;0;-1.000;10;16.683;0.020;2.192;6.517;2.400;11.580
76;Agreeable;5;2;0;-1.000;11;19.129;1.904;2.009;2.861;1.320;12.920
76;Conscientious;1;0;1;6.782;8;28.361;3.000;2.356;4.653;0.300;8.900
76;Neurotic;0;0;0;-1.000;5;12.229;0.242;1.864;3.970;1.220;9.080
77;Extrovert;0;0;0;-1.000;8;19.538;0.696;2.669;8.398;2.620;10.460
77;Agreeable;6;2;0;-1.000;3;29.190;1.835;2.645;3.665;0.920;9.940
77;Conscientious;0;0;1;9.879;9;29.561;3.000;2.399;8.348;0.420;15.160
77;Neurotic;0;0;0;-1.000;2;21.761;0.897;3.506;5.403;1.720;5.500
