episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
14;Intro_Iso;2;1;0;-1.000;0;14.066;0.185;4.534;9.734;7.200;0.000
15;Intro_Leader;5;2;0;-1.000;0;23.150;1.421;4.090;4.862;13.560;0.620
15;Intro_Balanced1;0;0;1;2.935;2;35.709;2.460;3.770;6.280;5.000;13.440
15;Intro_Balanced2;1;0;0;-1.000;0;12.088;0.168;6.104;7.094;1.700;0.900
15;Intro_Iso;0;0;0;-1.000;2;7.187;0.095;4.541;7.915;6.360;13.160
16;Intro_Leader;4;2;0;-1.000;3;27.310;0.056;3.674;5.389;5.300;11.720
16;Intro_Balanced1;1;0;1;5.738;2;30.178;0.944;4.686;7.430;0.620;5.540
16;Intro_Balanced2;1;0;0;-1.000;1;18.764;0.190;4.522;5.888;0.580;7.780
16;Intro_Iso;0;0;0;-1.000;0;11.426;0.058;4.842;10.828;3.240;1.760
17;Intro_Leader;2;0;0;-1.000;1;18.491;0.631;3.298;5.292;0.660;3.800
17;Intro_Balanced1;2;1;1;0.407;0;13.879;2.421;3.626;4.845;0.420;1.960
17;Intro_Balanced2;2;1;0;-1.000;1;10.169;0.637;3.576;5.864;0.120;1.840
17;Intro_Iso;0;0;0;-1.000;0;9.087;0.390;5.435;10.996;0.620;0.000
18;Intro_Leader;2;1;1;0.599;0;23.709;1.098;3.739;9.539;1.520;0.340
18;Intro_Balanced1;3;1;0;-1.000;2;20.341;0.597;3.181;6.779;0.220;6.200
18;Intro_Balanced2;1;0;0;-1.000;1;12.764;0.971;3.537;2.827;0.920;4.560
18;Intro_Iso;0;0;0;-1.000;1;11.256;0.333;4.095;10.817;2.000;1.980
19;Intro_Leader;2;1;0;-1.000;4;24.462;0.003;3.505;3.759;3.980;9.660
19;Intro_Balanced1;3;1;1;0.921;4;26.625;1.135;4.148;6.584;0.420;4.900
19;Intro_Balanced2;0;0;0;-1.000;1;11.128;0.103;4.412;8.747;4.620;0.920
19;Intro_Iso;1;0;0;-1.000;3;22.204;1.696;3.490;5.157;1.420;6.800
20;Intro_Leader;2;1;0;-1.000;0;16.044;0.002;4.993;6.842;23.200;0.000
20;Intro_Balanced1;1;0;0;-1.000;1;13.900;0.133;3.661;5.729;1.520;4.320
20;Intro_Balanced2;2;1;0;-1.000;4;21.946;2.059;3.602;4.332;3.220;15.660
20;Intro_Iso;1;0;0;-1.000;5;20.864;0.932;3.181;3.770;4.520;17.520
21;Intro_Leader;3;1;0;-1.000;0;17.127;0.021;3.705;6.433;3.340;0.000
21;Intro_Balanced1;2;1;0;-1.000;2;18.191;0.458;2.996;6.262;0.320;6.600
21;Intro_Balanced2;1;0;1;4.760;2;22.611;2.433;2.752;5.581;0.000;6.420
21;Intro_Iso;0;0;0;-1.000;2;13.201;0.476;2.803;5.545;1.500;2.820
22;Intro_Leader;3;0;0;-1.000;4;21.932;0.001;2.804;5.733;3.960;11.060
22;Intro_Balanced1;2;2;1;3.561;0;25.165;2.916;3.867;6.935;1.800;3.100
22;Intro_Balanced2;0;0;0;-1.000;0;15.960;1.096;3.640;5.979;2.400;0.500
22;Intro_Iso;1;0;0;-1.000;4;11.664;0.041;2.507;5.308;0.900;13.220
23;Intro_Leader;3;0;0;-1.000;1;20.357;0.003;4.798;4.670;8.560;1.920
23;Intro_Balanced1;1;1;0;-1.000;1;21.666;0.088;4.321;8.769;1.340;0.600
23;Intro_Balanced2;2;1;1;16.704;0;26.693;2.635;3.758;7.465;1.200;1.320
23;Intro_Iso;1;0;0;-1.000;0;14.244;0.288;4.558;6.861;2.600;0.000
24;Intro_Leader;0;0;1;1.377;6;31.119;0.779;3.370;6.003;11.640;28.000
24;Intro_Balanced1;4;0;0;-1.000;3;26.690;0.459;3.391;3.729;3.520;21.680
24;Intro_Balanced2;0;0;0;-1.000;2;21.895;2.139;3.678;7.927;4.420;16.160
24;Intro_Iso;2;2;0;-1.000;1;17.607;1.110;5.161;7.167;7.120;4.580
25;Intro_Leader;2;1;0;-1.000;1;19.253;2.599;3.293;8.353;2.300;1.940
25;Intro_Balanced1;2;1;0;-1.000;1;17.042;0.777;4.364;4.824;0.620;1.940
25;Intro_Balanced2;0;0;0;-1.000;0;10.782;1.913;3.886;10.197;1.400;0.000
25;Intro_Iso;2;0;1;1.302;0;16.858;1.449;3.490;7.835;0.300;0.000
26;Intro_Leader;1;1;1;7.000;0;37.500;0.840;3.923;10.555;2.040;0.600
26;Intro_Balanced1;4;1;0;-1.000;0;19.577;1.322;3.590;7.913;1.920;9.220
26;Intro_Balanced2;0;0;0;-1.000;0;13.669;0.672;4.629;9.274;3.400;8.620
26;Intro_Iso;1;0;0;-1.000;0;9.115;0.293;5.813;5.981;0.900;0.000
27;Intro_Leader;2;1;0;-1.000;0;24.267;0.003;5.696;9.122;19.540;0.980
27;Intro_Balanced1;1;0;0;-1.000;0;13.019;0.018;5.682;6.537;8.800;0.000
27;Intro_Balanced2;3;1;0;-1.000;0;32.714;1.139;4.678;6.567;14.320;1.160
27;Intro_Iso;0;0;0;-1.000;0;18.116;1.049;3.945;5.608;7.020;2.140
28;Intro_Leader;3;1;0;-1.000;3;15.457;0.002;2.299;4.842;2.220;8.420
28;Intro_Balanced1;0;0;1;2.126;1;26.128;3.000;3.543;7.497;0.420;1.960
28;Intro_Balanced2;2;1;0;-1.000;5;23.391;2.631;2.830;6.186;0.120;6.120
28;Intro_Iso;1;0;0;-1.000;3;10.017;0.005;2.543;4.318;2.060;6.640
29;Intro_Leader;1;1;0;-1.000;3;26.451;0.791;3.725;7.516;4.620;7.780
29;Intro_Balanced1;2;1;1;2.558;0;33.638;2.319;4.519;6.652;0.600;0.980
29;Intro_Balanced2;0;0;0;-1.000;3;27.664;0.957;3.566;7.941;1.000;7.800
29;Intro_Iso;3;0;0;-1.000;0;11.511;1.261;3.656;4.526;1.500;0.960
30;Intro_Leader;1;0;0;-1.000;6;27.440;0.008;3.462;8.184;17.460;6.520
30;Intro_Balanced1;0;0;0;-1.000;1;30.205;0.178;4.218;8.155;2.320;3.220
30;Intro_Balanced2;0;0;1;0.391;11;44.959;1.992;3.183;7.415;1.720;20.100
30;Intro_Iso;5;2;0;-1.000;4;20.103;0.104;2.910;6.408;11.220;11.380
31;Intro_Leader;5;2;0;-1.000;3;20.590;0.006;4.095;6.145;15.420;10.020
31;Intro_Balanced1;1;0;0;-1.000;2;15.130;0.682;6.372;5.407;6.020;2.020
31;Intro_Balanced2;0;0;0;-1.000;1;30.555;0.865;4.261;8.405;2.820;8.520
31;Intro_Iso;0;0;1;1.840;0;11.041;0.283;4.810;9.926;19.220;0.520
32;Intro_Leader;0;0;0;-1.000;1;14.263;1.041;3.391;5.650;2.620;2.080
32;Intro_Balanced1;1;0;1;2.339;1;18.171;1.372;3.821;5.550;1.520;2.960
32;Intro_Balanced2;0;0;0;-1.000;0;9.834;0.270;4.547;7.760;0.020;0.400
32;Intro_Iso;5;2;0;-1.000;0;17.513;0.028;4.684;4.183;1.420;0.480
33;Intro_Leader;1;1;0;-1.000;3;21.646;0.002;3.029;4.916;10.840;4.600
33;Intro_Balanced1;1;0;1;28.841;3;31.355;2.889;2.801;6.795;8.600;6.900
33;Intro_Balanced2;4;1;0;-1.000;0;24.490;0.959;3.202;6.279;2.700;2.300
33;Intro_Iso;0;0;0;-1.000;0;11.383;0.493;2.891;5.275;3.500;0.000
34;Intro_Leader;3;1;0;-1.000;0;20.080;0.896;4.087;5.139;0.720;0.300
34;Intro_Balanced1;3;1;0;-1.000;0;10.966;1.424;4.347;4.692;0.620;0.300
34;Intro_Balanced2;0;0;1;1.521;0;13.163;1.794;5.405;8.560;0.320;0.000
34;Intro_Iso;0;0;0;-1.000;0;11.034;0.763;6.237;10.925;1.720;0.000
35;Intro_Leader;6;2;0;-1.000;4;36.927;0.080;4.079;6.030;7.800;18.000
35;Intro_Balanced1;0;0;1;2.881;1;35.129;3.000;4.822;6.565;0.520;1.880
35;Intro_Balanced2;0;0;0;-1.000;3;29.894;0.844;4.668;7.665;2.820;16.220
35;Intro_Iso;0;0;0;-1.000;0;4.553;0.045;6.404;8.063;28.400;0.000
36;Intro_Leader;3;1;0;-1.000;0;24.801;0.000;4.060;8.118;19.440;16.060
36;Intro_Balanced1;3;1;0;-1.000;1;21.198;0.353;4.368;5.136;4.320;2.000
36;Intro_Balanced2;0;0;0;-1.000;0;26.481;0.650;5.232;8.361;1.720;0.300
36;Intro_Iso;0;0;1;1.118;1;16.906;0.048;3.744;6.791;10.900;17.760
37;Intro_Leader;2;1;1;4.977;3;29.665;2.473;3.507;8.020;5.380;6.280
37;Intro_Balanced1;2;1;0;-1.000;1;22.227;0.143;3.169;8.098;1.940;2.680
37;Intro_Balanced2;2;0;0;-1.000;2;22.716;0.163;3.820;5.810;0.320;3.600
37;Intro_Iso;0;0;0;-1.000;0;9.277;0.026;4.254;9.620;8.680;0.000
38;Intro_Leader;2;0;0;-1.000;1;17.185;1.691;3.597;6.067;1.160;2.100
38;Intro_Balanced1;0;0;0;-1.000;2;8.111;0.127;3.028;8.376;3.420;4.580
38;Intro_Balanced2;3;1;0;-1.000;1;14.118;2.174;3.660;5.653;0.320;2.480
38;Intro_Iso;0;0;0;-1.000;0;6.661;0.336;3.785;7.655;0.920;0.000
39;Intro_Leader;3;0;1;7.079;2;29.712;0.974;3.814;6.247;0.200;3.920
39;Intro_Balanced1;1;1;0;-1.000;2;20.274;0.752;4.103;11.197;0.520;2.620
39;Intro_Balanced2;1;0;0;-1.000;4;18.426;1.426;3.633;9.280;0.820;3.880
39;Intro_Iso;1;1;0;-1.000;2;8.885;0.511;3.888;6.460;1.820;3.940
40;Intro_Leader;3;1;0;-1.000;1;23.729;0.193;3.207;4.462;3.900;5.060
40;Intro_Balanced1;3;1;1;2.581;1;33.197;1.170;3.995;6.593;0.300;4.440
40;Intro_Balanced2;0;0;0;-1.000;0;13.792;1.097;3.829;7.072;1.500;4.400
40;Intro_Iso;0;0;0;-1.000;0;12.351;0.595;4.521;3.525;3.300;0.000
41;Intro_Leader;2;1;1;9.119;0;35.971;1.351;4.033;5.916;0.900;0.700
41;Intro_Balanced1;0;0;0;-1.000;0;16.213;0.448;3.901;8.977;1.120;0.000
41;Intro_Balanced2;1;0;0;-1.000;0;17.957;0.110;3.832;8.109;1.020;0.000
41;Intro_Iso;3;1;0;-1.000;0;11.088;0.082;4.340;4.261;4.160;0.700
42;Intro_Leader;1;0;1;4.800;1;31.103;1.654;3.669;5.385;3.620;4.580
42;Intro_Balanced1;5;2;0;-1.000;1;28.986;2.156;4.465;5.299;0.020;5.240
42;Intro_Balanced2;0;0;0;-1.000;1;17.418;2.438;4.321;7.684;1.120;2.820
42;Intro_Iso;0;0;0;-1.000;1;14.277;0.171;4.194;6.271;2.420;3.480
43;Intro_Leader;2;1;0;-1.000;2;23.492;1.483;3.484;5.631;14.560;12.480
43;Intro_Balanced1;1;0;0;-1.000;2;30.308;3.000;3.019;6.633;2.420;12.080
43;Intro_Balanced2;2;1;0;-1.000;0;27.684;0.837;3.894;6.392;2.020;7.440
43;Intro_Iso;1;0;0;-1.000;0;13.904;0.119;3.444;5.302;6.820;5.700
44;Intro_Leader;2;1;1;4.343;4;31.415;1.603;3.043;6.273;1.020;13.740
44;Intro_Balanced1;4;1;0;-1.000;2;20.373;0.549;3.136;5.554;0.200;5.520
44;Intro_Balanced2;0;0;0;-1.000;1;19.131;0.854;3.792;7.677;0.800;8.680
44;Intro_Iso;0;0;0;-1.000;1;19.775;0.172;4.952;6.081;3.200;1.660
45;Intro_Leader;3;2;0;-1.000;2;15.657;0.003;4.485;6.683;4.420;4.080
45;Intro_Balanced1;2;0;0;-1.000;1;13.924;0.612;5.404;5.120;0.520;1.180
45;Intro_Balanced2;0;0;1;7.547;0;21.831;2.186;4.374;7.697;0.320;0.000
45;Intro_Iso;1;0;0;-1.000;1;15.316;0.386;3.865;8.095;0.920;2.900
46;Intro_Leader;2;0;0;-1.000;3;41.107;1.200;3.928;6.595;10.680;10.200
46;Intro_Balanced1;4;2;1;2.857;0;25.807;3.000;5.954;5.417;1.420;0.540
46;Intro_Balanced2;0;0;0;-1.000;0;14.498;0.150;4.370;10.155;9.220;0.000
46;Intro_Iso;0;0;0;-1.000;3;12.388;0.003;4.111;9.116;21.940;9.660
47;Intro_Leader;3;1;0;-1.000;2;23.424;0.003;4.076;8.400;17.560;3.020
47;Intro_Balanced1;0;0;0;-1.000;2;29.557;0.028;3.327;6.947;3.880;9.900
47;Intro_Balanced2;0;0;0;-1.000;0;21.439;0.223;4.220;6.986;3.820;1.260
47;Intro_Iso;3;1;1;3.048;4;38.119;1.476;3.396;6.938;0.520;14.180
48;Intro_Leader;1;1;0;-1.000;4;19.886;0.047;5.006;7.413;18.280;10.220
48;Intro_Balanced1;0;0;0;-1.000;0;25.945;1.781;5.100;8.300;4.120;0.340
48;Intro_Balanced2;5;1;0;-1.000;3;28.738;1.331;5.011;5.544;1.820;8.420
48;Intro_Iso;0;0;0;-1.000;1;10.339;1.320;5.430;8.710;3.120;1.800
49;Intro_Leader;1;1;0;-1.000;2;14.241;0.306;2.145;6.099;1.000;10.020
49;Intro_Balanced1;1;0;1;1.846;0;17.621;2.234;3.390;4.881;0.220;0.000
49;Intro_Balanced2;3;1;0;-1.000;1;13.655;0.537;3.633;6.177;0.500;1.520
49;Intro_Iso;1;0;0;-1.000;3;14.314;1.947;2.144;5.578;0.720;10.020
50;Intro_Leader;2;1;0;-1.000;5;26.562;0.010;2.799;6.377;3.240;16.240
50;Intro_Balanced1;3;1;0;-1.000;6;22.570;0.114;2.853;7.477;2.220;13.200
50;Intro_Balanced2;1;0;1;9.830;4;34.734;2.583;4.077;7.981;0.320;8.360
50;Intro_Iso;0;0;0;-1.000;3;9.304;0.516;3.614;9.863;1.400;7.100
51;Intro_Leader;1;0;1;4.562;3;41.143;1.494;3.056;3.760;4.240;17.900
51;Intro_Balanced1;0;0;0;-1.000;2;31.197;1.460;3.416;3.896;1.500;12.640
51;Intro_Balanced2;1;0;0;-1.000;0;29.223;0.380;3.517;6.345;4.220;14.500
51;Intro_Iso;4;2;0;-1.000;1;13.780;1.077;3.053;4.631;7.600;19.500
52;Intro_Leader;3;1;0;-1.000;9;28.579;0.117;3.208;5.007;7.680;15.440
52;Intro_Balanced1;2;1;1;3.920;7;47.655;0.548;3.400;5.096;0.120;10.980
52;Intro_Balanced2;1;0;0;-1.000;3;17.112;0.231;4.847;5.961;3.920;8.660
52;Intro_Iso;0;0;0;-1.000;3;11.060;0.942;4.068;9.012;10.060;7.640
53;Intro_Leader;2;1;0;-1.000;3;12.732;1.234;2.720;5.838;2.000;5.800
53;Intro_Balanced1;1;0;0;-1.000;3;14.462;1.586;3.097;3.917;0.420;5.800
53;Intro_Balanced2;3;1;1;1.250;0;20.611;1.203;3.103;4.744;0.800;0.840
53;Intro_Iso;0;0;0;-1.000;0;7.075;0.081;3.994;7.430;1.960;0.000
54;Intro_Leader;4;2;0;-1.000;0;23.428;0.009;6.007;5.426;16.980;0.000
54;Intro_Balanced1;1;0;0;-1.000;0;20.740;0.262;5.109;7.588;4.720;2.220
54;Intro_Balanced2;0;0;1;9.498;4;32.109;2.331;4.378;8.807;0.920;7.860
54;Intro_Iso;1;0;0;-1.000;4;18.562;0.255;3.943;6.730;4.720;10.080
55;Intro_Leader;0;0;0;-1.000;0;14.243;0.755;3.555;8.792;2.820;0.000
55;Intro_Balanced1;2;0;0;-1.000;0;9.535;0.305;5.516;4.032;0.220;0.000
55;Intro_Balanced2;0;0;0;-1.000;0;8.977;1.274;4.347;12.051;1.520;0.000
55;Intro_Iso;0;0;0;-1.000;0;4.882;0.071;3.879;8.409;5.200;0.000
56;Intro_Leader;5;1;0;-1.000;0;23.269;0.002;4.419;4.590;12.060;0.440
56;Intro_Balanced1;1;1;0;-1.000;0;19.023;1.746;4.664;5.741;0.420;0.440
56;Intro_Balanced2;0;0;1;16.135;2;20.717;2.106;4.906;10.841;5.320;2.180
56;Intro_Iso;0;0;0;-1.000;2;11.587;0.100;3.770;7.991;3.700;2.180
57;Intro_Leader;4;2;1;1.378;2;18.099;0.000;5.928;8.947;24.600;2.100
57;Intro_Balanced1;0;0;0;-1.000;1;14.955;0.048;4.986;6.778;8.760;1.580
57;Intro_Balanced2;0;0;0;-1.000;0;17.944;0.173;7.039;11.601;7.020;1.040
57;Intro_Iso;2;0;0;-1.000;3;10.655;0.076;5.254;2.848;14.000;2.640
58;Intro_Leader;0;0;0;-1.000;0;13.512;0.003;3.869;7.799;9.020;2.040
58;Intro_Balanced1;2;1;0;-1.000;1;11.907;0.175;4.276;6.218;0.920;0.540
58;Intro_Balanced2;4;1;1;4.341;3;35.589;2.120;3.437;5.856;0.120;4.840
58;Intro_Iso;0;0;0;-1.000;2;8.961;0.054;2.970;6.304;5.520;3.500
59;Intro_Leader;1;0;0;-1.000;2;18.385;0.003;3.599;7.982;1.460;7.960
59;Intro_Balanced1;1;1;0;-1.000;2;16.449;1.667;3.109;5.667;0.200;8.040
59;Intro_Balanced2;2;0;0;-1.000;0;19.094;1.773;3.795;4.564;0.600;2.600
59;Intro_Iso;2;1;1;2.619;0;17.055;1.678;4.574;4.530;0.700;0.920
60;Intro_Leader;3;1;0;-1.000;3;15.368;0.872;2.603;6.111;1.520;6.300
60;Intro_Balanced1;0;0;0;-1.000;0;8.497;0.368;2.995;5.139;0.520;0.000
60;Intro_Balanced2;1;0;0;-1.000;1;15.163;0.484;2.772;6.298;0.320;3.660
60;Intro_Iso;1;0;0;-1.000;2;11.671;0.049;2.665;4.866;1.080;2.880
61;Intro_Leader;3;1;1;8.650;0;20.040;1.918;4.690;5.997;4.680;0.000
61;Intro_Balanced1;1;0;0;-1.000;0;14.249;0.491;3.949;5.709;0.620;0.000
61;Intro_Balanced2;0;0;0;-1.000;0;16.402;0.136;4.746;8.907;1.020;0.000
61;Intro_Iso;2;1;0;-1.000;0;15.868;0.980;3.134;3.352;0.920;0.000
62;Intro_Leader;1;0;1;3.592;1;32.756;1.634;3.840;6.665;1.300;3.120
62;Intro_Balanced1;2;1;0;-1.000;1;23.402;0.760;3.373;6.484;0.600;2.660
62;Intro_Balanced2;3;1;0;-1.000;0;17.146;0.195;4.593;5.171;1.400;0.000
62;Intro_Iso;0;0;0;-1.000;0;13.345;0.105;4.035;8.330;4.220;0.460
63;Intro_Leader;0;0;0;-1.000;2;43.919;0.115;4.068;8.815;7.440;8.060
63;Intro_Balanced1;2;1;1;0.543;2;23.031;3.000;3.705;6.410;0.520;6.160
63;Intro_Balanced2;2;0;0;-1.000;1;34.228;0.556;4.240;6.768;2.220;6.540
63;Intro_Iso;2;1;0;-1.000;1;17.337;0.048;3.643;6.411;5.280;3.780
64;Intro_Leader;2;0;0;-1.000;1;16.864;0.157;3.187;4.020;7.420;3.660
64;Intro_Balanced1;3;1;0;-1.000;0;21.496;2.573;3.897;6.352;0.320;0.000
64;Intro_Balanced2;1;1;1;9.381;2;25.697;3.000;3.435;6.485;1.420;4.200
64;Intro_Iso;0;0;0;-1.000;1;4.271;0.082;3.990;8.424;11.340;0.540
65;Intro_Leader;2;0;1;9.576;0;29.805;2.248;4.605;5.851;1.520;0.960
65;Intro_Balanced1;2;2;0;-1.000;0;13.613;0.596;3.200;5.749;2.760;1.700
65;Intro_Balanced2;2;0;0;-1.000;0;14.444;0.070;3.269;4.566;3.040;0.740
65;Intro_Iso;0;0;0;-1.000;0;11.532;0.011;3.650;6.559;5.720;0.000
66;Intro_Leader;0;0;0;-1.000;0;18.918;0.002;3.599;7.007;6.700;0.660
66;Intro_Balanced1;4;1;0;-1.000;1;18.154;0.334;4.507;6.328;0.820;1.280
66;Intro_Balanced2;2;1;1;5.103;1;37.620;2.482;3.596;5.988;0.400;3.200
66;Intro_Iso;0;0;0;-1.000;0;13.401;0.353;4.266;7.870;2.100;1.580
67;Intro_Leader;3;1;1;1.088;1;19.600;0.097;2.638;6.127;1.660;2.680
67;Intro_Balanced1;0;0;1;1.088;2;25.349;2.292;2.230;4.704;0.100;6.840
67;Intro_Balanced2;0;0;0;-1.000;0;10.528;0.635;2.964;6.883;2.200;0.200
67;Intro_Iso;3;1;0;-1.000;1;15.385;0.489;2.600;4.660;0.500;4.380
68;Intro_Leader;3;1;1;0.922;2;30.492;0.002;5.102;6.524;18.140;5.980
68;Intro_Balanced1;3;1;0;-1.000;0;38.785;1.332;5.150;5.201;1.220;3.080
68;Intro_Balanced2;0;0;0;-1.000;2;15.303;0.128;4.777;6.350;7.120;4.900
68;Intro_Iso;0;0;0;-1.000;0;14.468;0.013;4.760;10.680;4.320;0.000
69;Intro_Leader;3;1;0;-1.000;0;15.436;1.754;3.888;5.513;1.660;0.000
69;Intro_Balanced1;0;0;0;-1.000;0;14.416;1.359;4.148;8.406;0.300;0.760
69;Intro_Balanced2;1;0;0;-1.000;0;11.925;0.478;3.248;6.893;0.200;0.760
69;Intro_Iso;0;0;0;-1.000;0;11.886;0.144;4.277;9.226;2.500;0.000
70;Intro_Leader;2;1;0;-1.000;4;14.701;0.002;2.673;7.624;3.380;4.080
70;Intro_Balanced1;1;0;1;2.818;2;22.957;2.426;3.223;6.325;0.420;2.580
70;Intro_Balanced2;2;0;0;-1.000;3;16.700;0.194;2.645;5.609;1.320;4.100
70;Intro_Iso;1;1;0;-1.000;1;13.224;0.206;3.276;3.551;0.520;2.580
71;Intro_Leader;6;2;1;0.977;3;48.223;1.806;3.757;7.562;4.260;9.220
71;Intro_Balanced1;0;0;0;-1.000;1;21.109;0.384;4.064;9.497;3.400;4.960
71;Intro_Balanced2;0;0;0;-1.000;2;23.817;1.479;3.056;9.356;1.600;8.180
71;Intro_Iso;0;0;0;-1.000;0;11.469;0.026;3.802;9.526;5.180;0.000
72;Intro_Leader;6;2;1;1.723;0;28.732;1.814;4.660;6.976;2.200;6.180
72;Intro_Balanced1;0;0;0;-1.000;0;11.538;0.013;5.345;6.669;1.800;0.880
72;Intro_Balanced2;0;0;0;-1.000;0;15.727;0.151;6.855;7.908;2.320;0.000
72;Intro_Iso;0;0;0;-1.000;0;10.031;0.149;4.927;10.313;12.320;5.300
