episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
79;Extrovert;0;0;0;-1;4;20.644;2.46;2.303;6.462;1.06;7.08
79;Introvert;4;1;1;6.381;2;30.054;2.004;2.832;5.044;0.22;2.2
79;NonConscientious;1;1;0;-1;3;26.181;1.568;2.564;7.766;0.02;7.8
79;Neurotic;1;0;0;-1;1;10.973;0.477;2.588;3.769;0.32;1.28
80;Extrovert;0;0;0;-1;6;27.725;0.394;2.255;4.828;2.46;9.54
80;Introvert;5;1;1;5.04;5;40.567;3;2.363;7.063;0.12;5.54
80;NonConscientious;1;1;0;-1;1;26.92;0.421;2.371;7.559;0.82;5.42
80;Neurotic;0;0;0;-1;6;21.75;0.485;2.341;4.967;0.52;5.9
81;Extrovert;0;0;0;-1;1;15.728;2.599;2.548;6.075;2.92;1.28
81;Introvert;5;2;1;5.039;1;33.243;3;2.758;5.356;0.12;2.38
81;NonConscientious;1;0;0;-1;4;20.029;2.955;1.904;5.224;0.86;12.9
81;Neurotic;0;0;0;-1;4;16.702;2.525;1.954;5.822;0.62;12.9
82;Extrovert;0;0;0;-1;3;27.693;2.042;3.149;4.177;3.92;8.08
82;Introvert;5;2;1;10.079;4;55.723;3;3.497;5.263;0.9;6.82
82;NonConscientious;1;0;0;-1;1;32.327;2.137;3.308;5.82;0.8;6.62
82;Neurotic;0;0;0;-1;2;22.312;0.396;4.688;11.565;2;2.4
83;Extrovert;2;1;0;-1;5;20.038;1.362;3.005;5.185;2.26;4.9
83;Introvert;4;1;1;1.499;1;33.972;3;3.279;4.274;0.12;1.42
83;NonConscientious;0;0;0;-1;6;21.181;0.438;2.683;6.873;0.42;8.26
83;Neurotic;0;0;0;-1;2;16.607;0.653;3.491;7.015;0.56;3.66
84;Extrovert;0;0;0;-1;4;20.361;0.002;3.116;6.219;1.84;4.12
84;Introvert;6;2;1;0.38;4;26.856;2.614;2.738;5.094;0.2;4.28
84;NonConscientious;0;0;0;-1;5;21.035;2.137;2.731;6.185;0.2;4.54
84;Neurotic;0;0;0;-1;5;13.219;0.083;2.736;5.962;0.96;5.42
85;Extrovert;0;0;0;-1;13;14.916;1.697;1.874;3.976;1.68;11.12
85;Introvert;6;2;1;2.081;1;29.759;3;2.44;4.99;0.22;3.74
85;NonConscientious;0;0;0;-1;10;17.236;3;2.179;4.109;0.52;8.92
85;Neurotic;0;0;0;-1;6;13.316;2.435;3.131;6.963;0.92;2.68
86;Extrovert;0;0;0;-1;6;13.189;0.619;1.841;4.588;6.12;10.74
86;Introvert;4;2;1;1.001;5;34.955;3;2.392;6.787;0.22;3.66
86;NonConscientious;2;0;0;-1;5;30.139;2.665;2.197;7.021;0.42;3.94
86;Neurotic;0;0;0;-1;2;8.857;3;1.785;5.123;0.3;9.6
87;Extrovert;2;1;0;-1;15;29.888;0.384;2.851;5.151;3.44;15.06
87;Introvert;4;1;1;7.939;4;49.78;3;3.23;3.882;0.62;4.8
87;NonConscientious;0;0;0;-1;10;22.813;2.291;3.089;7.548;1.52;12.54
87;Neurotic;0;0;0;-1;3;24.163;0.07;3.956;8.825;0.78;1.98
88;Extrovert;0;0;0;-1;6;14.646;0.551;2.427;7.35;1.5;10.46
88;Introvert;6;2;1;1.019;0;24.332;3;4.577;3.284;0.22;0
88;NonConscientious;0;0;0;-1;6;12.919;1.12;2.413;6.489;0.12;10.46
88;Neurotic;0;0;0;-1;0;13.5;0.079;3.979;11.427;0.9;0
89;Extrovert;0;0;0;-1;8;12.3;0.341;3.052;4.232;1.22;6.92
89;Introvert;4;1;1;7;4;24.77;1.992;2.78;4.236;0.32;5.48
89;NonConscientious;2;1;0;-1;5;21.082;1.119;2.51;5.926;0.12;9.04
89;Neurotic;0;0;0;-1;1;20.46;0.98;4.512;9.353;0.72;1.34
90;Extrovert;0;0;0;-1;9;24.573;0.001;2.362;8.588;2.76;12.08
90;Introvert;6;2;1;11.88;0;43.596;3;3.401;5.966;0.22;1.7
90;NonConscientious;0;0;0;-1;3;30.658;2.463;2.723;8.564;0.72;4.98
90;Neurotic;0;0;0;-1;6;21.064;1.511;2.843;9.567;1.12;9.78
91;Extrovert;0;0;0;-1;4;19.896;0.234;3.307;9.592;2.66;3.9
91;Introvert;3;1;1;6.74;2;31.241;1.848;3.63;5.954;0.3;3.58
91;NonConscientious;3;1;0;-1;4;20.927;2.58;2.657;4.352;0.3;3.9
91;Neurotic;0;0;0;-1;2;11.952;0.763;3.018;7.493;0.9;5.06
92;Extrovert;0;0;0;-1;0;19.484;0.595;3.095;9.454;1.8;0.22
92;Introvert;6;2;1;1.799;0;24.648;3;3.965;6.986;0.32;0.22
92;NonConscientious;0;0;0;-1;0;22.703;2.249;3.281;12.287;0.32;0
92;Neurotic;0;0;0;-1;0;18.636;0.469;4.283;12.776;0.52;0
93;Extrovert;0;0;0;-1;7;24.358;0.123;2.538;6.862;1.4;13.44
93;Introvert;2;1;1;5.32;5;37.061;3;2.944;7.159;0.12;6.48
93;NonConscientious;4;1;0;-1;4;25.162;0.11;3.109;4.08;0.72;6.02
93;Neurotic;0;0;0;-1;4;19.232;0.314;3.052;9.219;0.42;12.18
94;Extrovert;0;0;0;-1;6;24.147;0.506;2.354;5.347;1.7;10.02
94;Introvert;6;2;1;1.921;1;37.516;2.141;3.05;3.888;0.22;2.22
94;NonConscientious;0;0;0;-1;5;28.322;2.258;2.492;6.784;0.82;8.94
94;Neurotic;0;0;0;-1;4;14.79;0.439;3.713;9.825;0.84;4.54
95;Extrovert;2;0;0;-1;4;25.088;2.599;3.675;3.177;1.1;4.34
95;Introvert;4;2;1;3.378;4;28.8;3;3.861;8.577;0.12;4.34
95;NonConscientious;0;0;0;-1;0;15.898;3;4.2;9.83;0.82;0
95;Neurotic;0;0;0;-1;0;10.235;0.766;4.483;8.297;1.52;0
96;Extrovert;0;0;0;-1;8;16.944;0.851;1.671;3.373;1.24;9.76
96;Introvert;2;1;1;5.041;0;26.816;3;3.497;7.045;0.42;0.36
96;NonConscientious;1;0;0;-1;7;16.826;1.879;1.646;2.883;0.32;9.52
96;Neurotic;3;1;0;-1;7;16.252;0.097;1.712;2.588;0.24;9.1
97;Extrovert;0;0;0;-1;1;15.546;0.967;4.076;9.539;2.32;0.72
97;Introvert;2;1;1;1.5;1;33.607;3;4.341;4.595;0.12;1.06
97;NonConscientious;4;1;0;-1;1;17.831;2.255;3.352;6.201;0.52;4.86
97;Neurotic;0;0;0;-1;1;8.928;1.164;3.581;8.691;1.02;4.52
98;Extrovert;1;1;0;-1;3;27.729;0.603;4.075;9.39;2.58;5.1
98;Introvert;2;0;1;6.321;5;44.874;2.932;2.986;6.412;0.12;4.3
98;NonConscientious;1;1;0;-1;7;24.544;0.085;2.839;5.898;0.62;9.88
98;Neurotic;2;0;0;-1;7;14.597;0.361;2.667;6.197;0.82;12
99;Extrovert;1;0;0;-1;4;21.291;0.339;3.488;9.767;1.14;3.98
99;Introvert;2;0;0;-1;5;18.793;0.778;3.538;5.907;0.3;3.58
99;NonConscientious;2;1;0;-1;5;18.419;1.351;3.451;5.008;0.2;4.5
99;Neurotic;0;0;0;-1;0;11.67;2.117;4.479;9.41;0.42;0
100;Extrovert;0;0;0;-1;2;14.783;2.599;3.118;8.662;1.42;1.82
100;Introvert;4;1;0;-1;1;22.455;2.158;3.794;6.659;0.22;3.24
100;NonConscientious;0;0;0;-1;2;17.306;3;3.083;7.54;0.22;4.8
100;Neurotic;0;0;0;-1;3;9.511;1.455;3.215;8.706;1.32;3.06
101;Extrovert;3;1;0;-1;22;31.709;1.59;1.734;4.509;5.96;27.02
101;Introvert;2;1;0;-1;7;30.814;2.973;1.869;4.297;0.22;18.58
101;NonConscientious;1;0;0;-1;18;31.896;2.49;1.678;4.58;1.92;23.24
101;Neurotic;0;0;0;-1;11;30.18;0.282;2.191;7.885;1.72;10.1
102;Extrovert;1;0;0;-1;7;13.408;0.305;1.72;4.261;3.94;12.38
102;Introvert;3;1;1;7.099;4;32.299;3;2.435;5.292;0.22;7.04
102;NonConscientious;2;1;0;-1;1;27.592;0.586;2.594;5.456;0.42;4.42
102;Neurotic;0;0;0;-1;6;14.187;2.379;1.767;4.813;0.42;12.74
103;Extrovert;0;0;0;-1;12;18.535;0.909;1.855;6.981;2.64;12.28
103;Introvert;3;1;1;5.702;2;41.103;3;2.813;8.014;0.32;3
103;NonConscientious;1;1;0;-1;6;26.461;0.34;2.08;8.546;0.62;7.32
103;Neurotic;2;0;0;-1;10;19.102;1.697;1.906;7.172;1.22;10.62
104;Extrovert;0;0;0;-1;1;17.12;1.191;2.81;4.319;0.7;4.74
104;Introvert;2;1;1;0.72;1;24.675;3;3.223;8.772;0.02;3
104;NonConscientious;4;1;0;-1;1;24.103;1.716;3.232;4.62;0.22;1.66
104;Neurotic;0;0;0;-1;1;18.277;1.536;2.952;8.166;0.32;2.88
105;Extrovert;0;0;0;-1;5;17.705;0.002;2.727;8.062;1.3;8.2
105;Introvert;1;1;1;3.721;2;24.827;1.822;2.868;6.48;0.32;4.6
105;NonConscientious;3;1;0;-1;0;16.186;0.075;4.018;5.208;0.34;0.52
105;Neurotic;2;0;0;-1;5;13.169;1.32;2.708;6.301;0.82;9.82
106;Extrovert;1;1;0;-1;2;18.043;2.599;2.797;6.271;0.6;3.84
106;Introvert;4;1;1;2.62;2;27.877;3;3.637;5.419;0.12;2.5
106;NonConscientious;1;0;0;-1;2;19.76;3;2.571;8.316;0.32;4.74
106;Neurotic;0;0;0;-1;0;7.728;0.955;4.143;13.17;0.54;0
107;Extrovert;0;0;0;-1;1;14.092;0.235;3.12;4.931;2.7;2.1
107;Introvert;2;1;1;4.18;6;31.639;3;2.517;5.863;0.12;7.44
107;NonConscientious;4;1;0;-1;7;21.79;0.905;2.493;4.63;0.52;8.56
107;Neurotic;0;0;0;-1;8;11.048;0.181;3.179;10.066;1.12;4.8
108;Extrovert;0;0;0;-1;3;15.249;0.151;2.697;8.45;1.94;8.36
108;Introvert;0;0;0;-1;0;15.135;2.111;4.016;11.127;0.12;0
108;NonConscientious;3;1;0;-1;0;17.841;0.461;4.718;4.03;0.52;0
108;Neurotic;0;0;0;-1;3;14.438;0.398;2.614;7.783;0.92;8.36
109;Extrovert;1;0;0;-1;5;22.349;1.822;3.204;2.894;2.46;9.58
109;Introvert;2;1;1;1.359;7;38.036;3;3.424;8.224;0.32;8.74
109;NonConscientious;3;1;0;-1;6;27.603;0.855;3.173;4.953;1.12;11.48
109;Neurotic;0;0;0;-1;0;17.509;0.506;5.38;9.967;1.42;0
110;Extrovert;0;0;0;-1;6;20.926;0.074;2.301;5.131;2.04;8.42
110;Introvert;2;1;1;10.639;1;39.754;3;3.099;5.757;0.32;0.5
110;NonConscientious;4;1;0;-1;6;24.254;0.91;2.291;4.356;0.92;8.42
110;Neurotic;0;0;0;-1;1;21.545;0.998;2.883;6.168;1.72;0.5
111;Extrovert;2;0;0;-1;7;15.495;0.294;2.834;3.925;2.36;7.7
111;Introvert;4;2;1;5.22;0;34.613;2.41;3.37;7.995;0.2;0.26
111;NonConscientious;0;0;0;-1;7;19.081;3;2.437;7.394;0.32;6
111;Neurotic;0;0;0;-1;8;17.675;0.526;2.545;5.77;0.5;10.62
112;Extrovert;2;1;0;-1;12;23.153;0.941;1.961;4.347;2.14;10.7
112;Introvert;1;1;1;9.319;2;32.137;3;3.01;8.523;0.22;3.36
112;NonConscientious;1;0;0;-1;9;22.646;3;2.417;6.286;0.92;6.64
112;Neurotic;2;0;0;-1;5;16.043;2.984;1.968;4.097;0.42;8.74
113;Extrovert;0;0;0;-1;7;22.502;0.401;3.078;7.677;2.46;8.82
113;Introvert;3;1;1;1.18;2;29.406;3;3.059;8.543;0.32;3.46
113;NonConscientious;3;1;0;-1;7;25.808;2.523;2.66;6.825;0.72;8.78
113;Neurotic;0;0;0;-1;2;14.82;1.46;3.259;7.72;0.92;2.86
114;Extrovert;1;1;0;-1;9;26.924;1.035;2.784;5.019;4.28;10.28
114;Introvert;3;1;1;3.079;6;44.24;3;3.138;6.508;0.42;6.02
114;NonConscientious;2;0;0;-1;10;31.127;3;3.152;3.775;0.62;8.58
114;Neurotic;0;0;0;-1;1;23.195;1.523;3.442;6.941;1.02;4.02
115;Extrovert;0;0;0;-1;6;18.754;0.858;2.461;3.996;1.92;8.7
115;Introvert;2;0;1;8.1;2;34.218;3;3.073;5.722;0.12;2.78
115;NonConscientious;4;2;0;-1;2;24.77;1.325;2.377;5.135;0.62;4.2
115;Neurotic;0;0;0;-1;6;14.462;0.243;2.447;6.245;1.32;8.7
116;Extrovert;0;0;0;-1;6;19.674;0;3.204;9.497;1.96;8.36
116;Introvert;5;1;1;3.82;1;29.023;2.592;3.617;4.858;0.52;2.28
116;NonConscientious;1;1;0;-1;5;17.177;1.052;2.819;8.867;0.42;7.04
116;Neurotic;0;0;0;-1;0;12.826;1.598;4.221;8.486;0.72;0
117;Extrovert;0;0;0;-1;0;11.608;2.599;4.242;6.465;1.12;0.4
117;Introvert;5;2;1;1.201;0;19.382;2.305;3.472;5.4;0.02;1.52
117;NonConscientious;1;0;0;-1;0;13.139;0.541;3.178;4.792;0.12;1.92
117;Neurotic;0;0;0;-1;0;12.323;0.155;4.638;8.693;1.52;0
118;Extrovert;4;0;0;-1;13;33.047;0.557;2.015;3.47;3.96;28.96
118;Introvert;2;2;0;-1;8;66.941;1.514;2.708;5.363;0.52;8.42
118;NonConscientious;0;0;0;-1;6;38.709;0.219;2.725;5.135;0.92;7.66
118;Neurotic;0;0;1;14.8;13;26.439;1.291;2.285;5.282;1.82;28.24
119;Extrovert;0;0;0;-1;8;25.731;0.361;2.661;5.722;1.84;9.46
119;Introvert;1;1;1;8.942;7;42.785;3;2.948;6.582;0.32;6.88
119;NonConscientious;5;1;0;-1;4;23.323;1.597;3.215;2.236;0.62;5.44
119;Neurotic;0;0;0;-1;1;16.05;0.107;3.736;7.435;1.92;1.2
120;Extrovert;0;0;0;-1;7;23.152;1.229;2.704;8.005;1.92;6.72
120;Introvert;5;1;1;2.458;0;30.871;1.965;3.67;5.206;0.22;0
120;NonConscientious;1;1;0;-1;7;21.749;1.828;2.514;7.728;0.62;8.6
120;Neurotic;0;0;0;-1;2;14.744;1.379;3.278;8.064;0.42;2.58
121;Extrovert;1;0;0;-1;0;17.529;1.057;4.202;3.123;0.9;0.48
121;Introvert;5;2;1;0.88;0;18.879;1.422;3.641;5.132;0.02;0.48
121;NonConscientious;0;0;0;-1;0;11.79;1.307;5.191;11.609;0.42;0
121;Neurotic;0;0;0;-1;0;16.204;1.353;3.877;5.153;0.42;0
122;Extrovert;0;0;0;-1;10;19.178;1.908;1.889;5.12;2.36;10.36
122;Introvert;3;1;1;4.799;11;26.471;3;2.491;6.327;0.22;7.82
122;NonConscientious;3;1;0;-1;8;20.781;1.611;2.39;3.105;0.42;6.56
122;Neurotic;0;0;0;-1;15;15.817;1.957;1.921;4.018;0.82;11.7
123;Extrovert;0;0;0;-1;0;16.213;1.07;3.104;4.798;1.32;1.72
123;Introvert;6;2;1;4.118;2;19.881;3;3.287;4.58;0.12;2.48
123;NonConscientious;0;0;0;-1;2;20.096;3;3.186;8.575;0.12;1.12
123;Neurotic;0;0;0;-1;0;13.343;0.776;4.206;12.19;0.62;0
124;Extrovert;0;0;0;-1;3;24.262;0.001;2.855;7.656;2.58;7.18
124;Introvert;1;0;1;5.38;5;33.98;1.772;2.837;6.981;0.32;10.56
124;NonConscientious;5;2;0;-1;2;24.638;0.913;3.288;5.162;0.72;5.42
124;Neurotic;0;0;0;-1;0;13.452;0.462;4.12;12.091;0.32;0
125;Extrovert;0;0;0;-1;0;20.989;1.173;2.733;6.416;2.22;1.26
125;Introvert;6;2;1;3.781;3;31.554;3;3.211;4.729;0.22;2.4
125;NonConscientious;0;0;0;-1;3;23.569;0.985;2.931;6.151;0.42;5.1
125;Neurotic;0;0;0;-1;0;15.881;0.129;3.122;6.71;1.12;3.96
126;Extrovert;0;0;0;-1;0;24.296;0.073;3.287;8.352;1.78;3.36
126;Introvert;2;1;1;3.12;3;29.113;3;3.12;4.478;0.02;3.88
126;NonConscientious;3;1;0;-1;1;20.179;0.352;3.073;3.743;0.72;1.78
126;Neurotic;1;0;0;-1;2;25.228;0.446;2.615;6.308;0.32;5.46
127;Extrovert;3;1;0;-1;5;24.814;2.145;2.503;5.657;4.3;9.7
127;Introvert;2;1;1;12.122;2;47.52;3;2.598;7.005;0.22;9.48
127;NonConscientious;1;0;0;-1;8;28.027;2.997;2.647;6.84;0.42;13.74
127;Neurotic;0;0;0;-1;7;24.369;0.649;2.593;8.545;1.42;13.96
128;Extrovert;0;0;0;-1;10;20.826;0.422;2.473;6.421;1.7;11.68
128;Introvert;4;2;1;2.68;3;34.898;2.111;3.123;7.051;0.32;5.16
128;NonConscientious;2;0;0;-1;6;27.852;1.497;2.591;6.411;0.62;9.1
128;Neurotic;0;0;0;-1;3;22.043;1.166;3.365;8.007;1.02;5.68
129;Extrovert;0;0;0;-1;4;23.062;1.715;3.062;4.174;3.5;5.6
129;Introvert;4;1;1;8.681;3;49.626;3;3.554;6.931;0.32;5.66
129;NonConscientious;2;1;0;-1;1;28.658;1.659;3.71;3.355;1.02;3.26
129;Neurotic;0;0;0;-1;2;10.23;2.098;4.413;7.228;0.62;2.86
130;Extrovert;0;0;0;-1;10;12.154;1.902;1.892;6.103;1.7;8.28
130;Introvert;4;1;1;2.339;2;26.985;2.63;2.585;5.166;0.12;4.18
130;NonConscientious;2;1;0;-1;13;19.129;1.387;2.246;3.466;0.42;9.38
130;Neurotic;0;0;0;-1;13;12.274;2.251;2.259;6.85;0.42;8.28
131;Extrovert;0;0;0;-1;6;33.728;0.234;1.905;6.296;6.7;22.72
131;Introvert;5;1;0;-1;4;76.121;3;2.556;5.405;0.32;7.62
131;NonConscientious;1;1;1;3.4;6;48.259;1.694;2.301;5.185;0.82;14.08
131;Neurotic;0;0;0;-1;8;25.142;0.908;1.798;6.01;1.02;22.38
132;Extrovert;0;0;0;-1;2;15.92;1.512;2.08;5.364;1.26;4.26
132;Introvert;1;0;1;2.04;2;29.439;3;2.816;7.211;0.2;3.48
132;NonConscientious;4;1;0;-1;3;23.661;1.067;2.518;4.704;0.1;4.56
132;Neurotic;1;1;0;-1;1;9.363;0.445;2.893;6.948;1.2;3.3
133;Extrovert;0;0;0;-1;0;15.237;1.767;3.444;7.314;0.56;0.12
133;Introvert;2;1;1;1.797;0;23.612;3;3.821;6.639;0.12;0
133;NonConscientious;4;1;0;-1;0;16.294;1.05;3.793;3.761;0.22;0.12
133;Neurotic;0;0;0;-1;0;12.57;1.024;4.889;12.837;0.52;0
134;Extrovert;0;0;0;-1;3;17.553;0.634;2.852;7.313;3;2
134;Introvert;6;2;1;3.219;0;38.257;2.595;3.582;4.097;0.32;0
134;NonConscientious;0;0;0;-1;1;19.775;2.426;2.479;5.77;0.32;3.02
134;Neurotic;0;0;0;-1;4;22.036;0.342;3.272;7.593;1.32;3.02
135;Extrovert;0;0;0;-1;2;15.229;1.566;2.878;7.353;1.2;2.86
135;Introvert;2;0;0;-1;1;23.588;3;2.885;8.433;0.32;1.28
135;NonConscientious;2;0;0;-1;2;16.682;1.712;2.663;8.148;0.22;6.94
135;Neurotic;1;1;0;-1;1;13.284;1.131;2.902;7.158;1.02;5.06
136;Extrovert;0;0;0;-1;4;17.847;0.421;1.942;5.987;0.2;4.74
136;Introvert;3;1;1;2.3;1;21.59;3;2.771;4.731;0.32;1.44
136;NonConscientious;0;0;0;-1;3;14.478;0.493;1.837;4.105;0.52;3.74
136;Neurotic;3;1;0;-1;2;14.371;0.812;2.075;4.271;0.14;2.88
137;Extrovert;0;0;0;-1;5;19.753;2.599;2.501;7.951;1.1;4.44
137;Introvert;5;2;1;1.579;2;22.407;3;2.616;3.387;0.02;2.58
137;NonConscientious;1;0;0;-1;5;14.981;2.617;2.789;3.29;0.52;4.18
137;Neurotic;0;0;0;-1;4;13.38;0.691;2.103;6.042;0.22;5.64
138;Extrovert;0;0;0;-1;1;16.626;2.329;3.627;9.628;1.02;0.84
138;Introvert;3;2;1;1.14;2;20.829;1.654;2.592;4.798;0.12;4.26
138;NonConscientious;3;0;0;-1;3;15.378;1.002;2.75;2.92;0.22;4.06
138;Neurotic;0;0;0;-1;0;16.057;0.511;2.863;4.934;0.12;2.16
139;Extrovert;0;0;0;-1;10;17.362;0.561;1.984;4.839;3.4;9.34
139;Introvert;4;1;1;3.941;3;38.778;3;3.046;4.99;0.12;2.32
139;NonConscientious;1;1;0;-1;8;24.164;0.63;2.309;7.437;0.82;8.96
139;Neurotic;1;0;0;-1;13;13.719;0.289;2.017;3.322;0.72;10.22
140;Extrovert;0;0;0;-1;4;9.804;0.096;2.913;5.218;1.26;5.74
140;Introvert;3;1;1;1.88;0;23.099;2.493;3.575;4.771;0.02;0
140;NonConscientious;3;1;0;-1;4;12.4;2.549;2.806;4.329;0.32;5.74
140;Neurotic;0;0;0;-1;0;7.603;0.38;3.71;9.127;0.6;0
141;Extrovert;0;0;0;-1;1;13.641;1.471;3.798;5.842;1.88;0.92
141;Introvert;3;2;1;1.001;2;21.244;0.767;3.058;4.043;0.24;3.14
141;NonConscientious;3;0;0;-1;1;14.793;0.782;2.888;3.724;0.12;2.9
141;Neurotic;0;0;0;-1;0;9.161;1.599;4.447;8.695;0.22;0.68
142;Extrovert;0;0;0;-1;0;15.56;0.658;5.19;8.985;1.22;0
142;Introvert;3;1;1;0.959;0;19.042;2.295;3.574;7.03;0.32;0.7
142;NonConscientious;3;1;0;-1;0;12.597;0.972;3.574;4.747;0.22;0.7
142;Neurotic;0;0;0;-1;0;5.649;0.687;5.224;8.767;0.42;0
143;Extrovert;0;0;0;-1;0;18.771;2.599;4.687;9.036;3.9;0
143;Introvert;1;0;1;3.159;2;34.866;1.611;3.173;5.836;0.22;3.48
143;NonConscientious;5;2;0;-1;1;28.083;0.529;3.442;5.532;0.52;2.66
143;Neurotic;0;0;0;-1;1;19.658;1.357;3.39;7.532;0.72;2.26
144;Extrovert;0;0;0;-1;12;26.846;0.183;2.87;4.703;4.14;11.78
144;Introvert;5;1;1;7.821;5;50.06;3;2.779;3.629;0.34;8.22
144;NonConscientious;1;1;0;-1;15;32.307;1.166;2.549;5.457;0.92;15.16
144;Neurotic;0;0;0;-1;0;19.582;0.298;3.709;8.126;2.12;0.98
145;Extrovert;0;0;0;-1;5;22.364;0.713;2.662;9.415;1.26;7.76
145;Introvert;2;1;1;1.06;3;30.895;3;2.714;6.707;0.32;6.82
145;NonConscientious;4;1;0;-1;6;20.41;3;2.538;6.905;0.62;8.26
145;Neurotic;0;0;0;-1;4;10.086;0.086;2.626;10.822;0.8;8
146;Extrovert;2;0;0;-1;3;17.937;1.028;3.023;2.999;2.14;3.88
146;Introvert;4;2;1;4.76;5;28.926;2.95;3.525;4.742;0.42;3.42
146;NonConscientious;0;0;0;-1;0;14.63;0.801;4.287;8.85;0.92;1.84
146;Neurotic;0;0;0;-1;2;17.015;0.245;4.232;5.116;0.92;1.38
147;Extrovert;1;0;0;-1;3;23.525;0.805;1.979;3.094;1.9;4.8
147;Introvert;1;0;1;3.459;5;32.321;2.133;2.705;6.313;0.22;4.12
147;NonConscientious;3;1;0;-1;7;28.233;1.523;2.432;5.23;0.92;5.84
147;Neurotic;1;1;0;-1;9;20.038;0.162;2.221;3.672;0.72;5.82
148;Extrovert;0;0;0;-1;10;28.458;1.165;2.123;4.087;5.64;15.54
148;Introvert;3;1;1;18.401;5;65.811;2.709;2.582;4.562;0.42;7.46
148;NonConscientious;3;1;0;-1;6;37.859;0.86;2.274;3.626;1.06;10.3
148;Neurotic;0;0;0;-1;5;31.667;0.572;2.567;3.558;0.92;4.94
149;Extrovert;0;0;0;-1;0;21.12;1.561;4.294;7.366;2.32;0
149;Introvert;2;1;1;2.58;1;30.727;3;3.838;6.034;0.02;1.8
149;NonConscientious;4;1;0;-1;1;20.669;2.586;3.778;4.622;0.42;1.8
149;Neurotic;0;0;0;-1;0;15.26;0.891;5.161;12.015;1.02;0
150;Extrovert;0;0;0;-1;5;17.528;0.275;3.758;9.866;2.04;3.18
150;Introvert;6;2;1;1.979;0;26.66;3;3.911;4.566;0.1;0
150;NonConscientious;0;0;0;-1;1;14.601;1.685;2.893;4.39;0.7;0.9
150;Neurotic;0;0;0;-1;6;9.962;1.481;3.608;7.498;1;3.18
151;Extrovert;1;1;0;-1;2;18.382;1.867;3.519;8.709;2.38;3.58
151;Introvert;3;0;1;3.6;0;24.032;3;3.761;3.718;0.52;2.26
151;NonConscientious;2;1;0;-1;2;23.937;1.964;2.946;6.626;0.82;4.9
151;Neurotic;0;0;0;-1;0;15.776;1.581;3.791;8.968;1.22;0.46
152;Extrovert;0;0;0;-1;6;12.176;2.599;2.648;5.8;2.14;4.32
152;Introvert;1;0;0;-1;4;14.938;0.34;3.294;7.692;0.48;2.64
152;NonConscientious;2;1;0;-1;7;19.833;3;2.531;6.927;0.02;6.02
152;Neurotic;0;0;0;-1;3;17.985;2.016;3.987;8.445;0.92;2.04
153;Extrovert;0;0;0;-1;8;20.705;0.001;2.355;5.582;2.86;12.7
153;Introvert;2;1;1;2.34;4;38.978;3;2.909;8.41;0.12;3.88
153;NonConscientious;4;1;0;-1;5;25.273;2.142;2.852;4.409;0.52;5.94
153;Neurotic;0;0;0;-1;5;16.077;1.902;2.654;6.142;1.62;8.98
154;Extrovert;1;0;0;-1;15;24.509;1.148;2.473;6.771;5.38;20.06
154;Introvert;2;1;1;12.02;9;59.744;3;3.398;6.471;0.02;8.38
154;NonConscientious;3;1;0;-1;13;35.867;3;2.342;6.063;1.02;14.32
154;Neurotic;0;0;0;-1;9;12.696;1.821;2.564;7.157;1.02;17.46
155;Extrovert;0;0;0;-1;4;19.344;2.232;3.172;4.778;2.08;5.76
155;Introvert;6;2;1;4.12;2;32.409;3;2.877;4.597;0.02;6.4
155;NonConscientious;0;0;0;-1;2;21.442;3;3.758;5.808;0.86;2.68
155;Neurotic;0;0;0;-1;2;20.252;2.471;3.423;5.833;1.32;4.3
156;Extrovert;0;0;0;-1;3;11.556;1.628;3.9;11.829;1.88;3.72
156;Introvert;3;1;1;1.819;0;20.725;3;4.745;4.055;0.2;0
156;NonConscientious;3;1;0;-1;0;13.855;2.326;3.717;5.139;0.1;0
156;Neurotic;0;0;0;-1;3;10.735;0.337;3.348;9.245;0.5;3.72
157;Extrovert;0;0;0;-1;9;12.788;0.808;2.77;7.234;2.14;9.5
157;Introvert;4;2;1;0.364;1;22.481;3;3.333;5.037;0.32;1.84
157;NonConscientious;0;0;0;-1;9;15.69;3;3.055;7.954;0.12;9.5
157;Neurotic;2;0;0;-1;1;10.096;1.327;4.49;5.044;0.72;1.78
158;Extrovert;0;0;0;-1;0;21.323;1.421;3.651;7.787;2.12;2.24
158;Introvert;6;2;1;4.062;1;31.493;3;3.797;5.524;0.02;1.02
158;NonConscientious;0;0;0;-1;0;28.691;0.609;3.366;5.855;0.22;1.2
158;Neurotic;0;0;0;-1;1;15.655;1.517;3.939;8.017;0.82;0.98
159;Extrovert;0;0;0;-1;3;23.603;0.701;2.667;6.088;2.34;5.9
159;Introvert;5;2;1;4.179;3;35.314;1.105;2.827;4.357;0.3;4.46
159;NonConscientious;1;0;0;-1;4;23.805;0.575;2.789;4.665;0.9;5.82
159;Neurotic;0;0;0;-1;2;11.999;1.396;3.433;5.335;1.2;4
160;Extrovert;1;0;0;-1;3;21.151;0.251;2.617;5.509;1.66;6.9
160;Introvert;4;2;1;3.22;2;29.076;3;3.452;4.85;0.12;2.24
