episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
23;Introvert;0;0;0;-1.000;0;18.670;0.180;4.577;9.142;1.600;0.000
24;Introvert;3;1;0;-1.000;1;23.883;1.425;3.817;4.680;2.180;2.480
24;Introvert;0;0;0;-1.000;0;15.264;0.520;4.430;8.438;0.720;0.000
24;Introvert;1;0;1;3.379;0;27.309;2.093;4.329;6.911;0.320;0.440
24;Introvert;2;1;0;-1.000;1;22.024;1.183;4.250;4.992;0.420;2.040
25;Introvert;1;1;0;-1.000;0;20.202;0.058;4.508;8.400;2.000;0.840
25;Introvert;2;0;0;-1.000;0;14.017;1.080;4.694;4.333;0.720;0.840
25;Introvert;3;1;0;-1.000;0;16.218;0.131;4.936;6.139;0.120;0.000
25;Introvert;0;0;1;1.580;0;29.204;3.000;5.210;13.062;0.160;0.000
26;Introvert;0;0;0;-1.000;2;10.596;0.235;3.001;6.330;2.340;3.460
26;Introvert;0;0;0;-1.000;0;9.926;1.306;3.204;7.596;0.920;0.640
26;Introvert;0;0;1;1.280;0;21.058;3.000;3.853;7.972;0.820;0.000
26;Introvert;6;2;0;-1.000;2;20.217;0.388;3.500;2.702;0.220;2.820
27;Introvert;1;0;1;1.500;1;36.648;2.599;4.012;7.570;1.500;1.760
27;Introvert;3;1;0;-1.000;0;19.111;1.017;4.496;6.344;1.820;0.000
27;Introvert;1;1;0;-1.000;2;22.615;0.192;4.667;6.569;1.420;1.080
27;Introvert;1;0;0;-1.000;3;24.570;1.158;3.845;9.693;1.020;2.840
28;Introvert;3;1;0;-1.000;0;14.182;0.159;4.545;3.824;1.460;0.320
28;Introvert;0;0;0;-1.000;0;10.687;0.106;3.993;8.359;0.920;0.320
28;Introvert;3;1;1;0.999;0;17.352;3.000;4.387;4.912;0.220;0.000
28;Introvert;0;0;0;-1.000;0;13.321;1.242;4.095;9.365;0.620;0.000
29;Introvert;3;1;1;0.600;3;34.518;1.555;3.612;4.909;1.460;9.580
29;Introvert;0;0;0;-1.000;5;26.394;1.147;4.158;6.289;1.620;8.740
29;Introvert;3;1;0;-1.000;4;23.818;0.539;3.310;5.398;1.520;9.900
29;Introvert;0;0;0;-1.000;0;20.527;1.996;5.337;8.746;2.120;0.000
30;Introvert;3;1;1;1.900;2;20.559;2.599;4.380;3.995;2.300;1.480
30;Introvert;1;1;0;-1.000;0;17.213;0.132;5.336;7.157;0.720;0.000
30;Introvert;0;0;0;-1.000;0;11.879;1.629;4.808;6.772;0.920;0.000
30;Introvert;2;0;0;-1.000;2;22.018;0.205;5.172;6.039;0.520;1.480
31;Introvert;3;1;0;-1.000;0;22.258;0.311;4.406;6.430;2.100;0.320
31;Introvert;0;0;1;6.961;1;26.891;2.896;4.608;8.904;0.320;1.720
31;Introvert;1;1;0;-1.000;1;23.743;0.033;4.482;7.134;0.700;2.700
31;Introvert;2;0;0;-1.000;0;14.054;0.495;4.931;5.909;0.820;1.300
32;Introvert;0;0;0;-1.000;0;12.726;0.003;3.979;11.358;1.840;0.000
32;Introvert;4;1;1;1.100;0;20.887;2.968;3.946;4.363;0.320;1.500
32;Introvert;2;1;0;-1.000;0;17.006;1.710;4.595;6.898;0.520;1.500
32;Introvert;0;0;0;-1.000;0;7.903;0.485;3.805;10.093;0.620;0.000
33;Introvert;0;0;0;-1.000;0;10.808;0.003;5.153;9.762;1.680;0.000
33;Introvert;0;0;0;-1.000;1;19.064;0.631;3.583;7.496;0.100;1.680
33;Introvert;3;0;0;-1.000;1;25.217;1.272;4.206;6.169;0.000;1.860
33;Introvert;1;1;0;-1.000;2;18.812;0.452;3.688;5.966;0.600;3.540
34;Introvert;2;0;0;-1.000;0;17.873;1.941;5.076;6.937;1.820;0.420
34;Introvert;2;1;0;-1.000;10;20.691;0.463;3.342;4.880;0.520;8.580
34;Introvert;1;0;0;-1.000;10;16.229;0.802;3.793;6.009;1.120;8.160
34;Introvert;1;1;1;0.840;0;29.179;3.000;4.635;7.348;0.120;0.000
35;Introvert;1;1;0;-1.000;0;23.453;0.102;5.044;5.678;3.100;0.300
35;Introvert;5;1;1;1.832;0;27.674;3.000;4.408;4.311;0.520;0.300
35;Introvert;0;0;0;-1.000;0;20.531;1.040;4.791;10.871;0.420;0.000
35;Introvert;0;0;0;-1.000;0;14.569;0.023;5.261;11.452;0.920;0.000
36;Introvert;4;1;0;-1.000;0;12.905;0.631;4.206;3.488;0.740;0.000
36;Introvert;0;0;0;-1.000;0;7.127;0.118;3.850;7.120;0.700;0.040
36;Introvert;2;1;0;-1.000;0;7.644;0.476;3.433;4.080;0.700;0.040
36;Introvert;0;0;1;0.779;0;18.736;2.796;4.916;12.119;0.100;0.000
37;Introvert;2;1;0;-1.000;0;19.683;0.616;4.241;8.165;3.400;1.680
37;Introvert;4;1;0;-1.000;0;25.469;1.584;4.248;6.097;0.220;0.420
37;Introvert;0;0;1;0.439;1;28.772;3.000;4.237;9.786;0.320;2.720
37;Introvert;0;0;0;-1.000;1;19.438;0.095;4.484;5.480;1.120;1.040
38;Introvert;0;0;0;-1.000;0;16.132;2.105;4.534;10.343;2.000;0.000
38;Introvert;0;0;0;-1.000;1;18.529;0.017;3.707;4.966;0.780;2.080
38;Introvert;2;0;0;-1.000;0;14.528;0.182;3.004;2.989;1.020;0.000
38;Introvert;4;2;1;5.339;1;20.218;2.772;3.750;5.287;0.120;2.080
39;Introvert;1;0;0;-1.000;0;22.863;0.001;4.908;6.559;6.380;0.000
39;Introvert;5;2;0;-1.000;0;34.970;0.154;4.273;4.773;1.020;0.000
39;Introvert;0;0;1;2.500;0;33.454;3.000;5.233;8.106;0.720;0.000
39;Introvert;0;0;0;-1.000;0;26.193;0.866;4.478;7.809;2.020;0.000
40;Introvert;2;1;0;-1.000;0;26.442;0.908;4.818;6.425;2.200;0.000
40;Introvert;3;0;1;3.179;3;31.640;3.000;4.124;5.720;0.220;2.180
40;Introvert;1;1;0;-1.000;0;20.417;0.383;4.199;4.562;0.820;0.000
40;Introvert;0;0;0;-1.000;3;26.395;0.244;4.612;11.519;1.020;2.180
41;Introvert;4;1;0;-1.000;0;26.088;0.006;3.986;8.426;2.120;0.880
41;Introvert;1;1;1;0.821;0;26.134;3.000;4.872;8.515;0.700;0.000
41;Introvert;0;0;0;-1.000;0;23.601;2.462;4.316;10.189;1.000;0.680
41;Introvert;1;0;0;-1.000;0;19.943;0.002;3.247;6.683;0.980;1.560
42;Introvert;2;0;1;2.620;0;19.211;2.599;3.861;5.826;0.020;0.120
42;Introvert;2;1;0;-1.000;0;11.394;0.036;3.138;3.732;0.240;1.120
42;Introvert;1;1;0;-1.000;0;11.581;0.181;3.797;4.067;0.120;0.000
42;Introvert;1;0;0;-1.000;0;11.477;0.324;3.963;8.538;0.120;1.240
43;Introvert;3;1;0;-1.000;0;19.879;0.113;3.900;4.037;2.600;0.420
43;Introvert;0;0;0;-1.000;0;26.083;1.048;5.082;11.477;0.520;0.000
43;Introvert;3;1;1;2.320;0;30.841;3.000;4.161;5.798;0.220;0.420
43;Introvert;0;0;0;-1.000;0;19.433;1.137;4.593;6.246;1.120;0.000
44;Introvert;0;0;0;-1.000;0;5.715;0.925;5.184;11.222;2.100;0.000
44;Introvert;0;0;1;2.060;0;14.864;2.140;3.399;6.910;0.220;0.000
44;Introvert;5;2;0;-1.000;1;13.459;1.024;3.468;2.132;0.320;4.200
44;Introvert;1;0;0;-1.000;1;12.849;0.549;3.318;2.125;0.420;4.200
45;Introvert;0;0;1;3.060;2;29.192;2.599;4.777;8.970;1.880;1.040
45;Introvert;4;1;0;-1.000;0;21.087;0.222;4.517;5.132;0.420;0.000
45;Introvert;0;0;0;-1.000;0;10.850;0.319;5.339;5.280;1.620;0.000
45;Introvert;2;1;0;-1.000;2;25.453;1.058;3.911;7.323;0.720;1.040
46;Introvert;2;1;0;-1.000;0;36.396;0.235;4.956;9.897;4.600;0.000
46;Introvert;0;0;1;0.440;0;36.067;2.816;4.617;7.678;1.220;0.000
46;Introvert;2;0;0;-1.000;0;29.156;0.075;4.659;9.118;1.320;0.260
46;Introvert;2;1;0;-1.000;0;29.468;0.749;4.804;6.478;1.820;0.260
47;Introvert;2;0;1;2.860;1;24.989;2.599;4.398;4.757;2.420;1.060
47;Introvert;3;1;0;-1.000;5;21.927;1.871;3.120;4.651;0.620;6.560
47;Introvert;0;0;0;-1.000;0;15.063;1.072;5.197;10.756;0.520;0.000
47;Introvert;1;1;0;-1.000;4;23.022;0.035;3.436;6.029;0.900;5.920
48;Introvert;2;0;0;-1.000;1;32.520;0.652;4.376;5.426;6.320;6.000
48;Introvert;0;0;0;-1.000;0;35.537;1.013;4.590;8.503;1.020;0.000
48;Introvert;3;2;0;-1.000;3;35.493;1.305;4.707;6.042;2.620;4.380
48;Introvert;1;0;1;4.660;4;52.280;3.000;3.571;5.659;1.220;8.940
49;Introvert;2;1;0;-1.000;0;16.235;0.187;3.955;6.527;7.000;1.140
49;Introvert;0;0;0;-1.000;1;28.437;0.826;3.112;5.796;1.020;3.500
49;Introvert;4;1;0;-1.000;0;34.376;0.841;4.031;5.512;1.220;1.140
49;Introvert;0;0;1;2.739;1;44.837;2.903;4.075;6.135;0.620;3.500
50;Introvert;3;1;0;-1.000;1;23.046;1.276;4.110;4.935;3.160;2.400
50;Introvert;0;0;1;4.200;0;33.424;3.000;3.678;6.266;0.620;0.680
50;Introvert;4;1;0;-1.000;1;20.789;1.865;3.548;5.993;0.520;3.080
50;Introvert;0;0;0;-1.000;0;20.105;1.001;4.215;7.863;0.520;0.000
51;Introvert;0;0;0;-1.000;0;18.067;0.013;3.860;11.611;4.260;0.000
51;Introvert;5;2;0;-1.000;0;19.989;0.339;4.320;4.079;1.120;0.340
51;Introvert;0;0;0;-1.000;1;20.983;0.385;3.672;10.684;0.920;1.440
51;Introvert;1;0;1;3.580;1;24.671;3.000;4.450;11.122;0.420;1.780
52;Introvert;2;1;1;2.740;0;23.942;2.599;4.233;5.791;0.820;0.000
52;Introvert;0;0;0;-1.000;0;12.622;0.474;4.528;6.506;0.420;0.000
52;Introvert;1;0;0;-1.000;0;14.222;0.670;4.774;8.119;0.420;0.000
52;Introvert;3;1;0;-1.000;0;17.782;1.251;3.852;4.943;0.320;0.000
53;Introvert;2;1;1;1.719;0;25.177;2.599;4.369;6.021;1.100;0.440
53;Introvert;2;1;0;-1.000;0;19.112;0.246;3.729;5.560;0.320;0.440
53;Introvert;1;0;0;-1.000;0;17.221;0.419;3.734;6.432;0.620;0.000
53;Introvert;1;0;0;-1.000;0;12.327;0.599;4.790;7.190;0.720;0.000
54;Introvert;1;0;0;-1.000;0;17.005;1.074;4.538;5.745;2.020;3.320
54;Introvert;2;1;0;-1.000;0;18.505;1.726;3.945;4.922;0.520;3.800
54;Introvert;3;1;1;2.538;0;27.561;1.468;4.621;6.975;0.920;0.480
54;Introvert;0;0;0;-1.000;0;21.742;0.329;6.152;12.086;1.120;0.000
55;Introvert;0;0;0;-1.000;0;16.897;0.221;5.382;8.980;1.580;0.000
55;Introvert;4;1;0;-1.000;0;14.538;1.333;3.727;3.140;0.520;0.000
55;Introvert;2;1;1;4.601;0;20.411;2.553;4.000;5.163;0.220;0.120
55;Introvert;0;0;0;-1.000;0;11.207;0.225;5.581;8.620;0.720;0.120
56;Introvert;2;0;0;-1.000;0;19.988;0.600;3.187;4.366;2.420;2.500
56;Introvert;1;1;0;-1.000;0;25.088;0.242;3.472;5.139;0.500;0.720
56;Introvert;3;1;1;1.578;0;28.110;2.945;3.669;6.604;0.400;1.780
56;Introvert;0;0;0;-1.000;0;15.475;0.879;4.539;8.355;0.700;0.000
57;Introvert;0;0;0;-1.000;0;26.256;1.838;4.061;9.568;2.500;0.340
57;Introvert;1;0;0;-1.000;0;16.712;2.100;6.109;6.989;0.000;0.000
57;Introvert;3;2;0;-1.000;0;27.987;1.058;4.284;9.714;0.600;0.420
57;Introvert;2;0;1;3.060;0;29.245;3.000;3.950;5.017;0.200;0.520
58;Introvert;0;0;0;-1.000;0;18.947;2.599;4.546;12.473;2.460;0.000
58;Introvert;1;1;0;-1.000;4;22.174;0.485;3.684;11.977;0.620;3.280
