episode;win;failReason;episodeDuration;timeToKillAllDragons;timeToGrabKey;timeFromKeyGrabToEscape;
1;1;null;15.740;6.200;4.860;4.680
2;1;null;12.000;8.060;2.960;0.980
3;1;null;16.480;6.880;2.440;7.160
4;1;null;20.400;5.280;0.860;14.260
5;1;null;21.760;3.120;4.540;14.100
6;1;null;22.740;4.940;4.920;12.880
7;1;null;11.180;4.060;4.100;3.020
8;1;null;11.600;3.260;1.620;6.720
9;1;null;17.260;3.900;5.400;7.960
10;1;null;20.380;8.840;9.720;1.820
11;1;null;6.100;2.540;2.180;1.380
12;1;null;14.080;3.200;2.980;7.900
13;1;null;13.020;4.380;3.020;5.620
14;1;null;8.680;4.520;0.600;3.560
15;1;null;10.940;6.600;1.320;3.020
16;1;null;18.260;2.700;15.200;0.360
17;1;null;13.180;3.620;6.360;3.200
18;1;null;17.180;5.900;7.160;4.120
19;0;Timer;34.701;4.700;30.001;0.000
20;1;null;11.920;5.700;2.020;4.200
21;1;null;18.600;5.760;3.320;9.520
22;1;null;27.140;4.220;18.220;4.700
23;1;null;17.980;5.240;8.840;3.900
24;1;null;18.040;8.800;2.820;6.420
25;1;null;21.880;5.820;4.920;11.140
26;1;null;13.620;2.160;5.300;6.160
27;1;null;18.400;4.960;8.500;4.940
28;1;null;14.580;4.940;7.060;2.580
29;1;null;13.960;3.740;8.780;1.440
30;1;null;19.360;9.100;5.220;5.040
31;1;null;15.520;4.680;5.660;5.180
32;1;null;11.660;2.680;5.220;3.760
33;1;null;12.420;6.120;2.800;3.500
34;0;DragonEscaped;9.560;9.560;0.000;0.000
35;1;null;21.800;4.620;10.800;6.380
36;1;null;13.760;2.880;5.820;5.060
37;1;null;10.780;3.840;2.840;4.100
38;1;null;13.860;4.600;3.800;5.460
39;1;null;8.000;3.300;3.340;1.360
40;1;null;11.300;3.800;6.340;1.160
41;1;null;21.280;3.160;11.940;6.180
42;1;null;8.960;4.500;2.900;1.560
43;1;null;15.360;5.400;1.600;8.360
44;1;null;10.640;5.520;3.580;1.540
45;0;DragonEscaped;11.320;11.320;0.000;0.000
46;1;null;29.020;6.440;4.880;17.700
47;1;null;8.980;4.520;3.220;1.240
48;1;null;7.920;1.640;3.260;3.020
49;1;null;5.000;3.140;0.600;1.260
50;1;null;10.260;2.960;2.260;5.040
51;1;null;11.860;4.560;2.880;4.420
52;1;null;9.820;5.060;2.100;2.660
53;1;null;12.020;5.600;3.000;3.420
54;1;null;4.360;2.680;0.540;1.140
55;1;null;10.920;3.820;3.760;3.340
56;1;null;10.420;5.200;1.020;4.200
57;1;null;9.000;6.160;1.340;1.500
58;1;null;22.580;5.240;7.600;9.740
59;1;null;13.380;5.120;4.020;4.240
60;1;null;11.140;4.020;1.640;5.480
61;1;null;4.760;2.980;0.880;0.900
62;1;null;13.740;4.780;3.480;5.480
63;1;null;11.140;6.040;1.680;3.420
64;1;null;17.680;3.720;8.560;5.400
65;1;null;7.680;3.800;2.360;1.520
66;1;null;6.580;3.460;0.880;2.240
67;1;null;12.940;4.420;3.040;5.480
68;1;null;21.380;2.880;7.780;10.720
69;1;null;6.560;3.860;2.060;0.640
70;1;null;15.920;6.700;6.880;2.340
71;0;Timer;34.241;4.200;0.900;29.140
72;1;null;11.260;5.260;3.580;2.420
73;1;null;11.440;7.560;2.100;1.780
74;1;null;10.260;2.100;3.840;4.320
75;1;null;6.120;4.160;0.920;1.040
76;1;null;10.540;3.300;4.120;3.120
77;1;null;10.620;2.040;7.380;1.200
78;1;null;14.560;5.580;3.920;5.060
79;1;null;13.600;3.480;0.860;9.260
80;1;null;11.940;3.720;2.060;6.160
81;1;null;13.080;4.980;1.420;6.680
82;1;null;7.920;3.320;1.760;2.840
83;1;null;13.900;4.620;8.160;1.120
84;1;null;10.620;4.060;5.980;0.580
85;1;null;13.160;4.360;2.500;6.300
86;1;null;10.160;5.400;1.280;3.480
87;1;null;8.960;2.860;2.240;3.860
88;1;null;15.880;3.620;2.280;9.980
89;1;null;27.740;8.640;8.960;10.140
90;1;null;15.780;4.820;3.040;7.920
91;1;null;10.280;3.900;3.440;2.940
92;1;null;7.220;2.520;1.900;2.800
93;1;null;19.460;6.940;2.960;9.560
94;1;null;10.760;2.920;4.020;3.820
95;1;null;7.880;2.720;1.960;3.200
96;1;null;10.580;3.640;2.620;4.320
97;1;null;21.040;4.920;9.180;6.940
98;1;null;13.240;3.360;8.420;1.460
99;1;null;18.140;2.680;9.460;6.000
100;1;null;13.180;3.020;6.880;3.280
101;1;null;22.140;1.420;3.940;16.780
102;0;DragonEscaped;9.900;9.900;0.000;0.000
103;1;null;8.660;6.400;1.220;1.040
104;1;null;11.300;2.240;7.660;1.400
105;1;null;9.780;3.720;2.760;3.300
106;1;null;5.320;3.520;1.240;0.560
107;1;null;17.680;11.880;2.120;3.680
108;1;null;11.980;3.200;4.900;3.880
109;1;null;10.040;4.620;1.880;3.540
110;1;null;20.240;9.080;8.620;2.540
111;1;null;19.020;8.520;4.700;5.800
112;1;null;23.840;3.120;13.000;7.720
113;1;null;8.620;4.220;1.480;2.920
114;1;null;15.160;3.280;7.800;4.080
115;1;null;21.300;8.100;8.400;4.800
116;1;null;18.740;5.360;8.360;5.020
117;1;null;12.680;2.660;0.720;9.300
118;1;null;11.320;4.560;3.360;3.400
119;1;null;19.560;3.240;12.700;3.620
120;1;null;16.900;4.440;3.460;9.000
121;1;null;12.900;8.520;0.920;3.460
122;1;null;11.640;2.800;3.640;5.200
123;1;null;34.521;6.020;7.240;21.260
124;1;null;15.680;3.160;5.500;7.020
125;1;null;12.180;2.380;5.820;3.980
126;1;null;19.660;6.280;8.220;5.160
127;1;null;13.880;2.360;9.720;1.800
128;1;null;10.920;4.100;0.820;6.000
129;1;null;19.720;8.640;5.040;6.040
130;1;null;14.380;1.760;6.920;5.700
131;1;null;12.520;4.420;5.120;2.980
132;1;null;15.300;3.860;4.480;6.960
133;1;null;12.200;2.540;4.420;5.240
134;0;Timer;35.721;5.660;2.280;27.780
135;1;null;10.100;3.440;0.700;5.960
136;1;null;17.700;7.820;2.440;7.440
137;1;null;19.060;4.440;7.200;7.420
138;1;null;6.460;2.860;2.580;1.020
139;1;null;17.280;7.120;3.120;7.040
140;1;null;26.500;3.220;17.600;5.680
141;1;null;31.921;3.260;8.280;20.380
142;1;null;18.000;7.540;6.700;3.760
143;1;null;11.960;7.440;1.280;3.240
144;1;null;23.900;6.160;10.220;7.520
145;1;null;13.820;3.820;6.160;3.840
146;1;null;32.941;3.960;20.080;8.900
147;1;null;10.960;3.700;1.080;6.180
148;1;null;10.540;4.100;1.680;4.760
149;1;null;22.700;9.900;6.740;6.060
150;1;null;11.940;2.620;6.620;2.700
151;1;null;23.500;7.280;13.300;2.920
152;1;null;4.580;2.240;0.820;1.520
153;1;null;11.020;3.380;1.560;6.080
154;1;null;4.640;1.300;2.280;1.060
155;1;null;10.500;4.440;0.980;5.080
156;1;null;12.180;5.120;5.100;1.960
157;1;null;23.240;2.000;20.000;1.240
158;1;null;12.640;3.380;4.500;4.760
159;1;null;13.840;5.760;3.660;4.420
160;1;null;14.200;7.120;2.420;4.660
161;1;null;7.440;3.780;2.340;1.320
162;1;null;13.320;2.700;8.220;2.400
163;1;null;19.340;3.480;3.400;12.460
164;1;null;16.520;3.520;9.040;3.960
165;1;null;11.620;3.780;4.420;3.420
166;1;null;12.160;3.380;1.160;7.620
167;1;null;19.120;6.300;5.040;7.780
168;1;null;27.080;8.720;7.860;10.500
169;0;DragonEscaped;9.420;9.420;0.000;0.000
170;1;null;13.520;6.820;3.500;3.200
171;1;null;15.060;5.720;6.400;2.940
172;1;null;8.700;1.380;3.580;3.740
173;1;null;10.520;4.140;1.240;5.140
174;1;null;19.500;9.460;8.320;1.720
175;1;null;16.640;3.300;3.460;9.880
176;1;null;11.680;4.200;1.400;6.080
177;1;null;6.740;3.580;2.720;0.440
178;1;null;18.380;5.660;4.060;8.660
179;1;null;11.220;6.080;2.280;2.860
180;1;null;10.860;4.620;0.920;5.320
181;1;null;13.280;4.120;2.880;6.280
182;1;null;15.740;4.700;3.800;7.240
183;1;null;11.220;4.520;1.800;4.900
184;1;null;8.160;5.840;1.240;1.080
185;1;null;7.060;2.400;2.780;1.880
186;1;null;13.200;1.960;8.140;3.100
187;1;null;16.740;6.040;3.820;6.880
188;1;null;18.460;3.160;0.900;14.400
189;1;null;29.540;5.040;20.620;3.880
190;1;null;15.200;8.620;2.460;4.120
191;1;null;27.600;8.260;2.560;16.780
192;1;null;6.400;1.640;1.520;3.240
193;1;null;8.020;5.140;0.400;2.480
194;1;null;17.100;3.420;7.220;6.460
195;1;null;20.100;4.160;8.260;7.680
196;1;null;20.320;9.220;3.920;7.180
197;0;DragonEscaped;10.300;10.300;0.000;0.000
198;1;null;9.880;4.360;1.960;3.560
199;1;null;20.580;2.980;3.240;14.360
200;1;null;12.940;3.800;0.960;8.180
201;1;null;16.040;6.200;4.500;5.340
202;1;null;14.040;3.580;5.540;4.920
203;1;null;8.440;4.000;1.020;3.420
204;1;null;19.160;6.020;1.340;11.800
205;1;null;18.140;6.800;5.340;6.000
206;0;DragonEscaped;11.500;11.500;0.000;0.000
