episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
72;Intro_Leader;5;2;0;-1.000;5;29.948;2.599;3.149;3.952;0.000;5.900
72;Intro_Balanced1;1;0;0;-1.000;3;21.643;1.271;2.771;6.943;0.020;4.820
72;Intro_Balanced2;0;0;1;4.679;2;22.268;2.614;3.629;9.739;0.120;1.540
72;Intro_Iso;0;0;0;-1.000;0;13.945;1.648;4.365;9.601;0.420;0.000
73;Intro_Leader;0;0;0;-1.000;5;83.889;1.921;3.565;7.029;1.400;7.100
73;Intro_Balanced1;2;0;0;-1.000;9;39.836;2.466;4.157;6.331;2.200;6.300
73;Intro_Balanced2;0;0;1;0.560;3;48.087;2.498;4.284;8.209;1.800;4.860
73;Intro_Iso;4;2;0;-1.000;7;39.118;0.536;4.036;7.783;1.600;5.920
74;Intro_Leader;1;0;1;3.040;3;29.469;2.599;3.002;5.321;0.500;4.720
74;Intro_Balanced1;3;1;0;-1.000;2;18.086;0.971;3.646;6.045;0.320;1.880
74;Intro_Balanced2;0;0;0;-1.000;5;14.569;1.603;3.511;7.599;0.620;3.920
74;Intro_Iso;2;1;0;-1.000;4;15.562;0.599;3.365;5.845;1.020;5.580
75;Intro_Leader;5;2;1;3.061;4;22.641;2.599;3.387;3.102;0.200;6.240
75;Intro_Balanced1;0;0;0;-1.000;0;15.212;1.125;4.303;8.716;0.600;0.000
75;Intro_Balanced2;1;0;0;-1.000;3;20.969;1.131;3.480;3.288;0.400;2.480
75;Intro_Iso;0;0;0;-1.000;1;19.329;0.562;3.571;8.016;0.500;3.760
76;Intro_Leader;4;1;1;3.220;1;27.471;2.599;3.533;6.609;0.300;1.760
76;Intro_Balanced1;2;1;0;-1.000;0;17.054;0.869;3.049;4.432;0.400;1.260
76;Intro_Balanced2;0;0;0;-1.000;0;12.443;0.313;2.984;7.678;0.500;0.000
76;Intro_Iso;0;0;0;-1.000;1;18.554;2.173;3.779;10.814;0.500;0.500
77;Intro_Leader;3;1;1;4.181;1;28.517;2.599;3.971;3.934;0.680;1.580
77;Intro_Balanced1;0;0;0;-1.000;0;18.260;0.265;3.641;6.371;0.920;0.000
77;Intro_Balanced2;3;1;0;-1.000;1;23.389;0.597;3.724;4.989;0.520;1.580
77;Intro_Iso;0;0;0;-1.000;0;15.078;0.261;4.128;8.345;1.320;0.000
78;Intro_Leader;3;1;0;-1.000;0;32.980;2.599;3.842;7.337;1.100;1.220
78;Intro_Balanced1;1;0;0;-1.000;0;25.384;1.512;4.320;7.549;1.420;0.640
78;Intro_Balanced2;0;0;0;-1.000;0;20.867;1.782;4.409;12.394;1.120;0.820
78;Intro_Iso;2;1;1;3.639;0;24.305;3.000;4.171;7.056;0.320;2.680
79;Intro_Leader;2;1;1;2.959;1;26.623;2.599;3.021;8.730;1.100;1.360
79;Intro_Balanced1;1;0;0;-1.000;1;21.998;1.238;3.407;6.768;0.580;0.820
79;Intro_Balanced2;3;1;0;-1.000;0;19.650;2.204;4.080;6.731;0.800;0.000
79;Intro_Iso;0;0;0;-1.000;0;14.353;0.170;3.721;7.725;0.600;0.540
80;Intro_Leader;0;0;1;0.559;0;23.653;2.599;3.920;11.395;0.520;0.000
80;Intro_Balanced1;2;1;0;-1.000;0;16.584;1.108;3.753;5.123;0.620;0.780
80;Intro_Balanced2;3;1;0;-1.000;0;15.031;1.072;4.357;7.439;0.620;0.000
80;Intro_Iso;1;0;0;-1.000;0;19.016;0.437;3.478;8.716;0.320;0.780
81;Intro_Leader;1;1;0;-1.000;0;15.752;1.403;3.246;7.884;0.700;1.860
81;Intro_Balanced1;3;1;1;1.481;1;14.092;2.360;2.592;6.741;0.120;3.720
81;Intro_Balanced2;0;0;0;-1.000;0;12.380;0.983;3.248;6.761;0.220;0.000
81;Intro_Iso;2;0;0;-1.000;1;15.657;0.735;2.804;4.869;0.140;2.360
82;Intro_Leader;4;1;1;5.960;2;40.966;2.599;3.958;9.628;0.560;1.560
82;Intro_Balanced1;2;1;0;-1.000;1;18.328;1.177;3.686;6.847;0.720;0.780
82;Intro_Balanced2;0;0;0;-1.000;0;18.518;0.747;4.181;10.363;0.660;0.000
82;Intro_Iso;0;0;0;-1.000;1;17.544;0.661;4.805;11.175;0.660;0.780
83;Intro_Leader;5;1;0;-1.000;2;26.186;2.599;3.070;4.326;0.600;4.200
83;Intro_Balanced1;1;1;0;-1.000;4;13.847;0.509;2.944;4.691;0.520;4.020
83;Intro_Balanced2;0;0;0;-1.000;2;11.845;0.927;3.396;4.905;0.720;1.980
83;Intro_Iso;0;0;1;1.240;0;23.686;3.000;4.050;8.819;0.420;0.720
84;Intro_Leader;3;1;0;-1.000;3;24.970;1.992;3.058;5.051;0.720;4.800
84;Intro_Balanced1;0;0;0;-1.000;3;18.044;0.718;3.126;8.426;1.020;4.800
84;Intro_Balanced2;1;0;0;-1.000;0;15.769;1.733;4.522;6.586;1.180;0.000
84;Intro_Iso;0;0;0;-1.000;0;16.100;3.000;4.715;10.061;0.320;0.000
85;Intro_Leader;0;0;1;0.810;0;21.575;1.993;5.267;9.524;1.300;0.000
85;Intro_Balanced1;3;1;0;-1.000;1;18.919;1.838;3.630;5.099;0.400;1.960
85;Intro_Balanced2;3;1;0;-1.000;1;15.429;1.260;4.281;6.188;0.200;1.960
85;Intro_Iso;0;0;0;-1.000;0;8.828;0.478;4.322;7.420;0.820;0.000
86;Intro_Leader;3;2;1;6.860;3;36.336;2.599;2.882;5.483;0.620;5.260
86;Intro_Balanced1;2;0;0;-1.000;0;13.456;0.472;3.422;3.886;1.040;2.000
86;Intro_Balanced2;0;0;0;-1.000;1;19.631;1.472;3.383;7.215;1.020;1.340
86;Intro_Iso;1;0;0;-1.000;2;20.958;0.490;3.068;6.094;1.320;5.040
87;Intro_Leader;4;1;0;-1.000;6;37.091;1.928;3.096;5.715;1.720;6.580
87;Intro_Balanced1;1;1;1;4.080;1;28.651;3.000;4.468;6.373;0.920;1.780
87;Intro_Balanced2;1;0;0;-1.000;1;24.859;0.985;3.442;6.476;0.820;2.680
87;Intro_Iso;0;0;0;-1.000;4;10.400;0.135;4.148;6.190;0.620;4.460
88;Intro_Leader;5;2;0;-1.000;1;25.374;2.599;4.487;2.709;0.900;2.400
88;Intro_Balanced1;0;0;1;1.719;3;23.005;0.853;3.983;9.806;0.600;5.260
88;Intro_Balanced2;1;0;0;-1.000;1;19.231;0.053;4.512;7.216;1.080;2.400
88;Intro_Iso;0;0;0;-1.000;3;18.019;1.139;4.043;11.893;0.500;5.260
89;Intro_Leader;3;2;1;2.782;2;34.362;2.291;2.942;8.336;0.200;5.480
89;Intro_Balanced1;0;0;0;-1.000;5;17.701;1.249;2.749;9.324;0.520;5.500
89;Intro_Balanced2;0;0;0;-1.000;10;18.732;1.148;2.434;8.396;0.820;9.240
89;Intro_Iso;3;0;0;-1.000;3;18.485;1.765;3.686;2.223;0.420;3.200
90;Intro_Leader;2;1;1;1.039;3;17.705;2.595;2.978;6.628;0.260;4.140
90;Intro_Balanced1;3;0;0;-1.000;3;15.170;1.596;2.875;4.145;0.080;4.140
90;Intro_Balanced2;0;0;0;-1.000;0;11.383;1.665;3.710;9.188;0.920;0.000
90;Intro_Iso;1;1;0;-1.000;0;15.374;0.214;3.325;4.469;0.520;0.000
91;Intro_Leader;4;1;0;-1.000;2;20.705;2.599;3.410;5.591;1.000;4.420
91;Intro_Balanced1;1;0;0;-1.000;2;12.552;0.515;3.156;7.231;0.620;4.420
91;Intro_Balanced2;0;0;0;-1.000;0;12.375;1.235;5.042;8.586;0.920;0.000
91;Intro_Iso;0;0;0;-1.000;0;12.723;2.751;3.968;10.288;0.620;0.000
92;Intro_Leader;2;0;0;-1.000;4;29.330;2.599;3.183;5.481;0.120;4.540
92;Intro_Balanced1;1;1;0;-1.000;5;12.172;0.994;3.347;6.595;0.520;3.900
92;Intro_Balanced2;2;1;0;-1.000;1;15.605;1.433;3.844;4.583;0.420;0.920
92;Intro_Iso;1;0;1;0.701;2;20.369;3.000;3.315;6.478;0.120;1.140
93;Intro_Leader;4;2;1;3.680;2;22.928;2.008;3.838;4.555;0.580;5.040
93;Intro_Balanced1;0;0;0;-1.000;5;11.130;0.527;3.240;8.028;0.300;6.400
93;Intro_Balanced2;0;0;0;-1.000;5;15.900;0.960;3.007;8.896;0.100;6.400
93;Intro_Iso;2;0;0;-1.000;2;16.427;1.891;2.904;4.035;0.200;5.040
94;Intro_Leader;3;1;1;12.541;11;57.345;2.599;3.280;6.167;1.380;11.000
94;Intro_Balanced1;0;0;0;-1.000;6;28.369;1.887;3.527;6.817;1.820;4.920
94;Intro_Balanced2;2;1;0;-1.000;9;34.937;2.441;2.856;6.140;0.920;15.260
94;Intro_Iso;1;0;0;-1.000;0;30.286;0.501;4.269;4.904;2.220;2.860
95;Intro_Leader;6;2;1;1.680;4;27.221;2.449;3.264;4.324;1.200;5.640
95;Intro_Balanced1;0;0;0;-1.000;4;16.544;1.879;3.335;6.624;1.020;5.640
95;Intro_Balanced2;0;0;0;-1.000;0;12.421;1.052;4.643;9.780;1.320;0.000
95;Intro_Iso;0;0;0;-1.000;0;20.730;2.462;4.524;5.247;0.520;0.000
96;Intro_Leader;1;1;0;-1.000;0;18.699;2.188;3.787;6.150;0.320;0.000
96;Intro_Balanced1;1;0;1;1.821;0;16.050;3.000;4.616;5.341;0.020;0.000
96;Intro_Balanced2;0;0;0;-1.000;0;13.696;0.469;5.126;9.462;0.920;0.000
96;Intro_Iso;4;1;0;-1.000;0;13.339;2.567;4.012;4.111;0.180;0.000
97;Intro_Leader;3;1;0;-1.000;3;46.271;2.599;3.268;6.431;1.240;9.000
97;Intro_Balanced1;0;0;1;1.639;5;38.894;2.292;3.198;5.968;0.600;11.160
97;Intro_Balanced2;3;1;0;-1.000;4;35.492;2.178;3.469;4.614;1.100;6.920
97;Intro_Iso;0;0;0;-1.000;2;24.913;0.088;4.056;5.614;1.540;4.760
98;Intro_Leader;0;0;0;-1.000;6;58.577;0.490;3.884;8.179;1.940;10.380
98;Intro_Balanced1;3;1;0;-1.000;0;36.709;0.446;4.582;5.856;2.320;0.380
98;Intro_Balanced2;1;0;1;2.900;5;43.316;3.000;3.952;7.006;1.020;6.920
98;Intro_Iso;2;1;0;-1.000;5;29.697;1.556;3.454;8.341;1.320;10.080
99;Intro_Leader;2;0;0;-1.000;3;34.907;0.274;3.878;6.220;7.240;4.200
99;Intro_Balanced1;4;2;0;-1.000;4;30.335;1.588;3.872;4.353;2.520;6.860
99;Intro_Balanced2;0;0;0;-1.000;0;31.975;0.456;4.293;7.423;2.420;1.200
99;Intro_Iso;0;0;1;1.342;3;33.066;3.000;4.352;9.898;0.420;4.000
100;Intro_Leader;3;1;0;-1.000;4;50.042;2.324;4.006;5.934;1.020;3.920
100;Intro_Balanced1;0;0;1;2.261;2;44.840;1.354;4.298;6.690;1.120;2.940
100;Intro_Balanced2;0;0;0;-1.000;4;23.649;1.237;4.555;8.945;2.620;4.460
100;Intro_Iso;3;1;0;-1.000;2;30.019;1.554;4.609;4.696;2.120;2.400
101;Intro_Leader;1;0;0;-1.000;9;18.546;0.987;2.288;5.285;0.900;8.740
101;Intro_Balanced1;0;0;0;-1.000;4;12.935;1.942;3.005;9.204;0.780;5.540
101;Intro_Balanced2;2;1;1;2.419;6;24.737;2.894;2.569;7.300;0.020;8.200
101;Intro_Iso;3;1;0;-1.000;1;21.882;0.295;3.630;3.581;0.420;2.300
102;Intro_Leader;1;1;0;-1.000;1;20.887;2.599;3.127;7.772;0.360;4.680
102;Intro_Balanced1;1;0;0;-1.000;1;15.752;2.016;2.968;4.784;0.620;5.800
102;Intro_Balanced2;1;0;1;1.361;0;21.933;3.000;3.735;4.565;0.560;2.360
102;Intro_Iso;3;1;0;-1.000;0;15.538;0.018;3.218;4.904;0.720;1.240
103;Intro_Leader;3;1;0;-1.000;1;37.926;2.599;3.989;10.142;1.200;1.640
103;Intro_Balanced1;0;0;0;-1.000;1;17.122;0.731;3.469;9.676;1.200;2.380
103;Intro_Balanced2;3;1;0;-1.000;0;17.836;0.621;4.255;7.491;0.720;0.760
103;Intro_Iso;0;0;1;4.740;0;27.086;3.000;4.183;7.985;0.520;1.180
104;Intro_Leader;6;2;1;0.721;0;24.900;2.599;4.669;4.998;0.200;0.000
104;Intro_Balanced1;0;0;0;-1.000;0;11.444;0.043;4.577;12.176;0.840;0.000
104;Intro_Balanced2;0;0;0;-1.000;0;16.328;2.119;4.521;13.712;0.500;0.000
104;Intro_Iso;0;0;0;-1.000;0;16.797;2.043;5.922;8.661;0.620;0.000
105;Intro_Leader;2;1;0;-1.000;2;20.381;0.003;3.195;5.388;0.620;4.060
105;Intro_Balanced1;1;1;0;-1.000;2;17.196;1.838;3.537;6.670;0.420;4.240
105;Intro_Balanced2;1;0;1;1.879;2;19.282;1.012;3.098;5.148;0.220;4.320
105;Intro_Iso;2;0;0;-1.000;2;14.130;1.877;2.941;4.122;0.820;3.980
106;Intro_Leader;3;1;0;-1.000;0;30.368;2.599;3.685;5.289;0.200;0.340
106;Intro_Balanced1;3;1;1;0.820;0;21.526;3.000;3.555;4.860;0.420;1.100
106;Intro_Balanced2;0;0;0;-1.000;0;18.497;1.752;3.816;4.973;0.620;0.760
106;Intro_Iso;0;0;0;-1.000;0;14.745;0.117;5.029;7.091;0.320;0.000
107;Intro_Leader;0;0;1;3.940;2;26.066;2.113;3.408;7.241;0.480;3.420
107;Intro_Balanced1;0;0;0;-1.000;2;19.841;0.181;3.660;8.290;0.220;3.420
107;Intro_Balanced2;5;2;0;-1.000;1;14.892;1.255;3.968;4.163;0.220;1.680
107;Intro_Iso;1;0;0;-1.000;1;14.409;1.514;3.874;4.259;0.720;1.680
108;Intro_Leader;2;0;1;5.779;2;44.807;2.599;3.745;9.044;1.200;8.460
108;Intro_Balanced1;1;0;0;-1.000;3;28.944;1.329;3.988;6.578;1.020;4.700
108;Intro_Balanced2;0;0;0;-1.000;0;23.944;0.343;4.491;9.806;1.620;0.000
108;Intro_Iso;3;2;0;-1.000;5;30.744;0.291;3.307;6.540;1.320;10.760
109;Intro_Leader;2;0;1;4.620;1;38.475;2.599;3.902;6.126;0.840;1.800
109;Intro_Balanced1;2;2;0;-1.000;0;19.126;1.596;3.635;8.206;0.700;3.520
109;Intro_Balanced2;0;0;0;-1.000;1;14.072;0.174;3.889;9.234;1.300;2.800
109;Intro_Iso;2;0;0;-1.000;0;19.262;0.596;4.278;5.038;0.800;0.920
110;Intro_Leader;1;0;1;2.140;0;20.744;1.653;3.552;7.100;0.200;2.060
110;Intro_Balanced1;2;1;0;-1.000;0;11.736;2.596;4.214;4.311;0.400;1.240
110;Intro_Balanced2;3;1;0;-1.000;0;14.230;1.437;4.443;6.983;0.300;0.000
110;Intro_Iso;0;0;0;-1.000;0;11.858;1.484;4.744;10.447;0.100;0.820
111;Intro_Leader;4;1;0;-1.000;4;60.849;2.599;4.015;4.778;0.300;4.600
111;Intro_Balanced1;1;0;0;-1.000;3;26.321;0.678;3.804;7.600;1.320;4.960
111;Intro_Balanced2;0;0;0;-1.000;1;29.281;3.000;4.379;8.273;1.320;1.800
111;Intro_Iso;1;1;1;4.001;2;41.435;2.473;3.550;7.250;1.020;4.480
112;Intro_Leader;6;2;1;0.841;1;23.651;2.599;3.955;3.083;0.220;0.720
112;Intro_Balanced1;0;0;0;-1.000;0;14.600;0.096;4.618;11.691;0.140;0.000
112;Intro_Balanced2;0;0;0;-1.000;1;13.884;0.535;3.445;9.987;0.420;0.720
112;Intro_Iso;0;0;0;-1.000;0;18.428;0.039;4.263;7.385;0.240;0.000
113;Intro_Leader;3;0;0;-1.000;6;10.088;1.420;2.566;2.968;0.100;5.600
113;Intro_Balanced1;3;2;0;-1.000;4;10.507;1.834;2.523;3.341;0.120;5.400
113;Intro_Balanced2;0;0;0;-1.000;2;5.939;0.653;3.358;6.039;0.420;1.160
113;Intro_Iso;0;0;1;0.480;0;16.364;2.068;4.055;9.751;0.120;0.000
114;Intro_Leader;2;1;0;-1.000;11;61.092;0.342;3.195;5.495;3.000;14.140
114;Intro_Balanced1;2;1;1;1.680;0;42.794;1.201;4.167;7.446;1.120;1.440
114;Intro_Balanced2;1;0;0;-1.000;1;41.832;0.794;4.118;6.743;0.720;3.400
114;Intro_Iso;1;0;0;-1.000;10;32.074;0.301;3.387;5.535;1.920;10.600
115;Intro_Leader;3;1;0;-1.000;8;63.012;2.599;2.856;6.438;1.820;11.440
115;Intro_Balanced1;0;0;0;-1.000;4;30.848;0.672;3.500;6.129;2.120;7.040
115;Intro_Balanced2;0;0;1;14.279;7;51.288;1.527;2.993;6.884;0.620;9.700
115;Intro_Iso;3;1;0;-1.000;3;24.205;2.070;3.461;5.303;2.420;4.340
116;Intro_Leader;3;1;0;-1.000;2;38.948;0.109;3.325;4.114;0.700;4.100
116;Intro_Balanced1;1;1;0;-1.000;0;21.093;2.842;4.382;6.432;0.820;0.000
116;Intro_Balanced2;0;0;1;0.579;1;32.754;2.172;4.286;7.374;1.020;1.180
116;Intro_Iso;2;0;0;-1.000;1;23.421;0.250;3.467;6.564;0.800;2.920
117;Intro_Leader;3;0;1;8.881;5;41.136;1.689;3.480;4.737;0.400;6.480
117;Intro_Balanced1;2;2;0;-1.000;5;20.254;0.192;3.721;5.451;1.220;3.900
117;Intro_Balanced2;1;0;0;-1.000;3;27.944;3.000;3.741;5.573;0.320;3.480
117;Intro_Iso;0;0;0;-1.000;1;20.956;0.770;4.074;10.029;0.940;1.460
118;Intro_Leader;3;1;1;2.300;2;33.321;2.599;3.745;4.625;0.500;1.320
118;Intro_Balanced1;1;1;0;-1.000;1;14.858;1.801;4.122;7.814;0.700;1.220
118;Intro_Balanced2;2;0;0;-1.000;2;18.244;1.612;4.549;8.506;1.220;0.880
118;Intro_Iso;0;0;0;-1.000;1;10.695;2.540;4.086;9.294;1.420;0.780
119;Intro_Leader;1;0;0;-1.000;3;34.315;1.004;2.950;4.956;0.960;3.580
119;Intro_Balanced1;1;0;0;-1.000;1;25.491;0.441;3.468;8.147;0.820;2.800
119;Intro_Balanced2;3;2;0;-1.000;2;23.276;2.848;3.294;5.459;0.620;3.100
119;Intro_Iso;1;0;1;0.480;0;34.524;3.000;2.767;5.937;0.220;1.460
120;Intro_Leader;4;0;1;1.159;0;20.904;1.683;3.800;3.084;0.360;0.660
120;Intro_Balanced1;1;1;0;-1.000;0;13.972;2.041;4.174;8.639;0.420;0.000
120;Intro_Balanced2;1;1;0;-1.000;0;16.566;1.067;3.666;4.360;0.220;0.360
120;Intro_Iso;0;0;0;-1.000;0;13.405;1.541;4.289;4.511;0.620;0.660
121;Intro_Leader;2;1;1;5.481;4;27.545;2.560;2.601;6.021;0.120;4.200
121;Intro_Balanced1;0;0;0;-1.000;0;19.620;1.188;3.002;6.934;0.520;1.380
121;Intro_Balanced2;3;1;0;-1.000;1;19.582;0.672;2.967;5.061;0.420;2.380
121;Intro_Iso;1;0;0;-1.000;3;11.503;0.016;3.060;1.751;0.500;2.540
122;Intro_Leader;6;2;1;1.081;1;29.510;2.599;3.911;4.310;0.840;0.700
122;Intro_Balanced1;0;0;0;-1.000;3;21.683;1.584;4.235;5.290;0.520;3.660
122;Intro_Balanced2;0;0;0;-1.000;2;18.321;1.081;4.523;7.066;0.920;2.960
122;Intro_Iso;0;0;0;-1.000;0;14.523;0.520;4.191;6.357;0.820;0.000
123;Intro_Leader;3;2;0;-1.000;4;74.005;2.599;3.620;5.326;1.580;6.200
123;Intro_Balanced1;1;0;0;-1.000;2;29.209;0.417;3.709;6.737;2.700;4.520
123;Intro_Balanced2;0;0;1;1.621;1;30.138;3.000;4.079;7.064;1.000;0.920
123;Intro_Iso;2;0;0;-1.000;3;28.724;0.010;3.405;7.435;2.580;2.600
124;Intro_Leader;0;0;0;-1.000;2;49.032;1.779;3.469;6.935;0.740;3.940
124;Intro_Balanced1;3;1;0;-1.000;1;25.590;0.056;4.240;4.880;0.820;3.440
124;Intro_Balanced2;1;0;1;3.220;4;33.558;2.462;3.579;6.376;0.420;7.360
124;Intro_Iso;2;1;0;-1.000;1;26.398;0.079;3.862;7.461;1.120;3.480
125;Intro_Leader;0;0;0;-1.000;2;58.144;0.335;3.310;5.818;0.720;5.020
125;Intro_Balanced1;3;1;1;2.479;3;31.787;1.227;3.252;5.359;1.100;6.720
125;Intro_Balanced2;0;0;0;-1.000;0;25.225;0.672;3.799;8.133;2.200;1.640
125;Intro_Iso;3;1;0;-1.000;1;30.027;0.392;3.480;4.528;1.600;1.940
126;Intro_Leader;3;1;0;-1.000;10;73.702;0.264;3.349;7.192;2.180;15.980
126;Intro_Balanced1;1;0;0;-1.000;6;42.516;1.986;4.337;6.543;1.420;10.740
126;Intro_Balanced2;2;1;0;-1.000;5;40.330;1.935;3.900;7.034;1.920;7.520
126;Intro_Iso;0;0;1;1.679;1;42.149;2.947;4.215;9.539;1.900;2.840
127;Intro_Leader;2;1;1;6.902;1;26.755;2.599;3.458;5.999;0.840;4.060
127;Intro_Balanced1;4;1;0;-1.000;1;18.017;0.646;3.769;3.203;0.500;4.520
127;Intro_Balanced2;0;0;0;-1.000;0;16.895;2.486;4.398;7.288;0.700;0.460
127;Intro_Iso;0;0;0;-1.000;0;16.190;1.700;5.013;12.163;0.800;0.000
128;Intro_Leader;3;1;0;-1.000;0;31.173;2.599;4.135;8.686;1.000;0.920
128;Intro_Balanced1;0;0;0;-1.000;1;17.809;1.356;3.717;7.440;0.600;2.740
128;Intro_Balanced2;0;0;0;-1.000;1;23.581;3.000;4.127;9.661;0.400;3.060
128;Intro_Iso;3;1;1;1.880;0;29.691;2.751;4.187;5.409;0.800;0.600
129;Intro_Leader;1;0;0;-1.000;0;28.325;1.926;3.986;6.282;0.400;0.000
129;Intro_Balanced1;0;0;0;-1.000;0;11.844;0.263;5.149;8.917;1.220;0.000
129;Intro_Balanced2;2;1;1;4.701;0;21.799;1.506;4.856;9.536;0.520;0.420
129;Intro_Iso;3;1;0;-1.000;0;21.013;0.284;4.156;5.434;0.220;0.420
130;Intro_Leader;1;0;1;1.662;2;21.232;2.599;2.241;5.562;0.620;1.800
130;Intro_Balanced1;4;2;0;-1.000;5;17.138;0.595;2.605;3.686;0.220;3.760
130;Intro_Balanced2;1;0;0;-1.000;7;20.539;2.573;2.231;5.026;0.220;3.760
130;Intro_Iso;0;0;0;-1.000;0;9.173;0.196;3.365;6.287;0.420;0.660
131;Intro_Leader;0;0;1;3.080;3;26.620;2.599;2.837;5.369;0.400;2.860
131;Intro_Balanced1;0;0;0;-1.000;1;19.033;2.592;3.816;8.025;0.220;0.760
131;Intro_Balanced2;2;2;0;-1.000;5;18.704;2.595;3.737;3.986;0.520;3.840
131;Intro_Iso;4;0;0;-1.000;3;21.163;0.379;2.752;3.281;0.420;2.860
132;Intro_Leader;1;1;0;-1.000;8;37.340;2.599;3.350;5.588;0.440;4.380
132;Intro_Balanced1;1;0;0;-1.000;7;19.211;2.667;4.177;5.543;0.920;3.320
132;Intro_Balanced2;4;1;1;2.480;0;34.459;1.146;4.307;5.860;0.060;0.400
132;Intro_Iso;0;0;0;-1.000;1;17.383;0.800;4.197;9.066;1.320;0.660
133;Intro_Leader;3;1;1;2.621;0;16.368;2.599;3.637;8.026;0.200;0.800
133;Intro_Balanced1;0;0;0;-1.000;0;6.527;0.452;4.259;10.291;0.220;0.800
133;Intro_Balanced2;2;0;0;-1.000;1;15.460;3.000;3.621;3.847;0.320;1.600
133;Intro_Iso;1;1;0;-1.000;1;13.245;0.474;4.054;8.150;0.220;1.600
134;Intro_Leader;2;0;0;-1.000;5;41.061;2.599;3.238;7.470;0.520;8.340
134;Intro_Balanced1;4;2;0;-1.000;1;31.389;0.882;4.464;4.774;1.400;0.620
134;Intro_Balanced2;0;0;0;-1.000;3;24.847;0.992;3.688;10.564;0.620;4.740
134;Intro_Iso;0;0;1;0.721;1;29.672;3.000;3.437;9.044;0.700;6.200
135;Intro_Leader;2;2;1;0.720;2;19.887;2.599;3.006;7.685;0.540;1.700
135;Intro_Balanced1;0;0;0;-1.000;1;13.770;1.148;2.790;8.307;0.420;2.180
135;Intro_Balanced2;1;0;0;-1.000;3;15.319;2.569;2.474;6.845;0.160;3.820
135;Intro_Iso;3;0;0;-1.000;0;14.672;0.389;3.006;2.371;0.820;1.400
136;Intro_Leader;5;2;1;6.959;2;38.318;2.599;4.165;5.595;0.520;2.900
136;Intro_Balanced1;0;0;0;-1.000;2;23.301;1.431;4.254;8.802;0.420;0.760
136;Intro_Balanced2;1;0;0;-1.000;0;21.518;0.119;4.238;5.046;1.320;2.140
136;Intro_Iso;0;0;0;-1.000;0;13.669;2.126;4.982;8.476;0.820;0.000
137;Intro_Leader;4;1;1;2.539;1;21.729;2.599;3.723;3.386;0.320;1.800
137;Intro_Balanced1;0;0;0;-1.000;0;10.865;0.732;3.375;8.581;0.820;1.100
137;Intro_Balanced2;0;0;0;-1.000;0;13.291;3.000;3.401;9.495;0.520;2.260
137;Intro_Iso;2;1;0;-1.000;1;15.138;1.548;3.165;3.443;0.420;2.960
138;Intro_Leader;2;0;1;1.281;1;30.413;2.255;3.384;7.015;0.580;3.100
138;Intro_Balanced1;2;0;0;-1.000;2;16.006;0.240;2.922;4.900;0.220;6.340
138;Intro_Balanced2;1;1;0;-1.000;1;18.817;1.947;3.341;5.960;0.920;7.000
138;Intro_Iso;1;1;0;-1.000;0;15.096;0.288;5.035;10.795;1.660;0.000
139;Intro_Leader;1;0;1;1.501;2;19.165;2.150;2.664;4.819;1.040;1.840
139;Intro_Balanced1;1;1;0;-1.000;4;15.225;2.040;2.993;7.023;0.720;4.040
139;Intro_Balanced2;3;0;0;-1.000;4;18.551;0.779;2.767;4.211;0.420;5.080
139;Intro_Iso;1;1;0;-1.000;0;12.705;0.784;3.687;9.676;0.520;1.200
140;Intro_Leader;5;2;0;-1.000;2;30.687;2.279;3.610;3.448;0.760;3.000
140;Intro_Balanced1;0;0;1;0.579;1;22.438;3.000;4.237;7.893;0.120;2.620
140;Intro_Balanced2;1;0;0;-1.000;3;17.662;0.175;3.748;6.122;1.020;2.140
140;Intro_Iso;0;0;0;-1.000;4;21.474;0.393;4.243;7.835;0.520;2.520
141;Intro_Leader;3;1;1;2.060;3;30.912;2.203;3.302;4.453;0.500;4.980
141;Intro_Balanced1;2;1;0;-1.000;4;23.545;0.332;3.151;4.446;0.320;7.020
141;Intro_Balanced2;1;0;0;-1.000;1;17.085;3.000;3.486;5.678;0.420;2.040
141;Intro_Iso;0;0;0;-1.000;0;12.557;0.949;3.668;7.114;0.820;0.000
142;Intro_Leader;2;0;1;0.859;0;27.242;2.599;4.141;4.794;0.680;0.020
142;Intro_Balanced1;3;2;0;-1.000;1;21.289;2.418;4.044;4.173;0.920;1.300
142;Intro_Balanced2;0;0;0;-1.000;0;10.848;1.162;4.398;8.900;1.060;0.380
142;Intro_Iso;1;0;0;-1.000;1;16.824;0.571;4.186;7.798;0.720;1.660
143;Intro_Leader;5;1;0;-1.000;1;21.283;1.762;3.271;6.973;0.560;6.200
143;Intro_Balanced1;1;1;0;-1.000;0;12.759;0.506;3.702;8.791;0.800;2.100
143;Intro_Balanced2;0;0;1;1.899;1;25.645;2.173;4.108;6.075;0.100;3.700
143;Intro_Iso;0;0;0;-1.000;0;15.890;1.183;3.977;6.560;0.600;0.400
144;Intro_Leader;5;2;1;3.261;3;37.175;2.599;4.464;6.840;0.420;5.040
144;Intro_Balanced1;0;0;0;-1.000;1;19.968;0.981;3.956;7.617;0.920;3.600
144;Intro_Balanced2;1;0;0;-1.000;0;19.572;0.820;4.032;6.999;0.720;0.780
