episode;win;failReason;episodeDuration;timeToKillAllDragons;timeToGrabKey;timeFromKeyGrabToEscape
1;1;null;10.940;3.200;2.200;5.540
2;1;null;21.880;5.260;7.620;9.000
3;1;null;9.820;1.900;4.020;3.900
4;1;null;16.320;8.760;2.380;5.180
5;1;null;24.940;3.400;16.500;5.040
6;1;null;25.840;3.160;18.280;4.400
7;1;null;15.140;8.700;4.460;1.980
8;1;null;7.060;2.780;1.880;2.400
