episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents;
62;Extrovert;3;1;0;-1.000;2;21.443;0.002;2.871;5.442;2.800;5.540
62;Introvert;2;1;1;6.531;0;38.810;3.000;4.007;8.062;0.220;0.000
62;NonConscientious;1;0;0;-1.000;3;24.368;1.361;2.700;5.579;0.420;8.100
62;Neurotic;0;0;0;-1.000;3;17.336;1.682;3.676;8.544;0.720;5.720
63;Extrovert;0;0;0;-1.000;8;21.124;1.106;2.430;6.761;2.060;9.820
63;Introvert;5;1;1;2.683;1;29.360;3.000;4.003;6.168;0.220;1.860
63;NonConscientious;1;1;0;-1.000;5;27.142;3.000;2.715;4.893;0.520;3.020
63;Neurotic;0;0;0;-1.000;6;18.868;1.000;2.583;6.174;0.520;9.240
64;Extrovert;0;0;0;-1.000;6;13.171;1.398;3.037;8.697;1.900;7.540
64;Introvert;3;1;0;-1.000;2;23.602;1.840;3.731;5.062;0.320;2.500
64;NonConscientious;1;0;0;-1.000;3;21.992;3.000;3.078;6.474;0.220;2.500
64;Neurotic;0;0;0;-1.000;5;10.562;2.567;3.319;8.320;0.720;6.420
65;Extrovert;0;0;0;-1.000;14;16.857;0.164;1.415;6.917;1.120;9.020
65;Introvert;5;1;0;-1.000;5;21.160;3.000;2.682;5.040;0.300;3.440
65;NonConscientious;0;0;0;-1.000;12;16.212;1.508;1.413;6.433;0.200;8.320
65;Neurotic;0;0;0;-1.000;11;14.649;0.204;1.871;7.687;0.600;6.520
66;Extrovert;0;0;0;-1.000;0;13.417;0.744;2.391;5.932;1.760;0.500
66;Introvert;4;1;1;1.321;2;20.972;2.924;2.614;4.222;0.020;2.160
66;NonConscientious;2;1;0;-1.000;2;19.517;1.203;2.206;6.108;0.120;2.660
66;Neurotic;0;0;0;-1.000;0;9.254;0.349;3.191;5.691;0.420;0.000
67;Extrovert;0;0;0;-1.000;0;14.490;0.087;3.943;8.242;1.880;0.280
67;Introvert;2;1;1;2.597;2;22.948;3.000;3.169;4.436;0.120;3.860
67;NonConscientious;4;1;0;-1.000;2;22.289;1.769;3.452;3.767;0.320;4.140
67;Neurotic;0;0;0;-1.000;0;11.868;1.713;4.184;6.494;0.720;0.000
68;Extrovert;0;0;0;-1.000;3;20.985;1.684;4.405;5.540;2.520;2.800
68;Introvert;5;2;1;3.102;1;37.306;3.000;3.671;6.795;0.320;0.920
68;NonConscientious;1;0;0;-1.000;1;27.048;2.591;3.749;10.060;0.820;0.920
68;Neurotic;0;0;0;-1.000;3;15.903;0.232;3.969;8.473;1.020;2.800
69;Extrovert;0;0;0;-1.000;2;12.433;0.848;2.290;4.362;2.460;3.140
69;Introvert;6;2;1;3.903;1;24.300;2.195;2.871;3.640;0.320;3.140
69;NonConscientious;0;0;0;-1.000;1;13.750;0.458;2.508;7.916;0.620;1.580
69;Neurotic;0;0;0;-1.000;0;11.955;1.489;3.444;11.448;0.620;0.000
70;Extrovert;0;0;0;-1.000;2;14.373;0.044;2.193;9.316;3.120;10.380
70;Introvert;0;0;1;2.119;1;29.699;2.646;2.726;8.832;0.020;1.440
70;NonConscientious;6;2;0;-1.000;2;16.769;0.787;3.272;2.554;0.720;1.060
70;Neurotic;0;0;0;-1.000;3;11.207;0.831;2.099;7.345;0.420;10.360
71;Extrovert;0;0;0;-1.000;8;26.035;1.025;2.395;4.210;3.440;8.940
71;Introvert;2;1;1;11.719;0;43.651;3.000;3.262;7.436;0.300;0.880
71;NonConscientious;4;1;0;-1.000;13;25.168;2.330;2.140;3.936;0.700;15.920
71;Neurotic;0;0;0;-1.000;11;19.389;2.532;2.057;5.067;1.420;11.800
72;Extrovert;0;0;0;-1.000;3;26.339;1.064;2.747;8.181;2.360;6.500
72;Introvert;3;1;1;3.613;6;33.640;3.000;2.519;7.411;0.100;8.520
72;NonConscientious;3;1;0;-1.000;4;23.321;1.676;3.069;6.157;0.720;6.700
72;Neurotic;0;0;0;-1.000;1;16.800;1.253;3.283;10.496;0.900;1.980
73;Extrovert;2;0;0;-1.000;0;18.424;1.698;4.368;3.934;0.500;0.000
73;Introvert;4;2;1;0.920;0;20.698;1.859;3.068;3.911;0.000;0.180
73;NonConscientious;0;0;0;-1.000;0;17.317;2.340;3.733;7.783;0.120;0.000
73;Neurotic;0;0;0;-1.000;0;9.109;0.623;4.027;9.158;0.300;0.180
74;Extrovert;0;0;0;-1.000;7;15.827;1.350;1.691;4.814;0.560;10.180
74;Introvert;5;2;1;3.294;8;25.644;3.000;2.568;8.762;0.120;5.320
74;NonConscientious;1;0;0;-1.000;11;17.672;3.000;1.656;8.074;0.720;10.540
