episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
73;Intro_Iso;4;1;0;-1.000;1;20.877;0.473;3.252;2.736;4.600;2.380
73;NonConscientious;2;1;0;-1.000;7;49.666;2.029;2.747;5.651;0.620;13.480
73;Neurotic;0;0;0;-1.000;7;30.266;0.553;2.750;7.789;2.220;10.160
74;Extrovert;0;0;0;-1.000;12;34.393;0.121;2.515;7.224;5.500;15.540
74;Intro_Iso;1;1;1;9.279;14;40.125;2.459;2.878;6.282;1.120;11.640
74;NonConscientious;3;0;0;-1.000;17;38.434;1.075;2.292;3.488;2.220;18.320
74;Neurotic;2;1;0;-1.000;17;28.214;0.446;1.938;3.686;2.420;20.000
75;Extrovert;1;0;0;-1.000;13;28.537;0.059;2.819;5.719;4.600;13.720
75;Intro_Iso;3;1;1;10.540;6;37.006;3.000;4.165;7.455;0.820;4.480
75;NonConscientious;2;1;0;-1.000;5;35.420;2.389;3.130;7.429;1.520;3.640
75;Neurotic;0;0;0;-1.000;8;24.210;0.344;3.504;6.434;2.220;8.780
76;Extrovert;0;0;0;-1.000;9;19.871;2.193;2.537;7.404;1.840;17.420
76;Intro_Iso;6;2;1;3.540;0;26.254;3.000;4.503;6.259;0.820;0.000
76;NonConscientious;0;0;0;-1.000;9;21.239;1.395;2.542;6.974;1.020;15.140
76;Neurotic;0;0;0;-1.000;10;17.492;2.462;2.726;4.722;1.020;10.560
77;Extrovert;2;1;0;-1.000;1;10.393;1.921;4.613;3.348;1.260;3.880
77;Intro_Iso;1;1;1;1.040;0;18.806;2.002;4.398;5.503;0.020;0.700
77;NonConscientious;3;0;0;-1.000;1;12.853;1.449;4.410;3.727;0.420;3.180
77;Neurotic;0;0;0;-1.000;0;13.069;0.019;8.120;17.036;1.840;0.000
78;Extrovert;0;0;0;-1.000;2;23.647;0.001;3.600;6.995;2.040;2.800
78;Intro_Iso;0;0;1;2.181;1;22.818;2.573;3.896;10.989;0.920;3.840
78;NonConscientious;6;2;0;-1.000;2;28.256;0.269;3.763;5.292;0.720;2.800
78;Neurotic;0;0;0;-1.000;1;17.342;0.200;3.681;9.728;1.420;3.840
79;Extrovert;0;0;0;-1.000;11;35.076;0.523;2.725;7.446;6.480;18.080
79;Intro_Iso;4;0;0;-1.000;3;30.106;1.189;3.902;5.555;3.820;6.160
79;NonConscientious;2;2;0;-1.000;12;42.532;1.852;2.768;7.430;1.220;16.500
79;Neurotic;0;0;1;1.720;2;20.868;0.181;3.627;10.413;3.320;6.600
80;Extrovert;0;0;0;-1.000;6;31.835;0.002;2.710;5.554;6.020;20.100
80;Intro_Iso;2;1;1;15.180;4;47.709;3.000;3.464;6.589;0.700;12.060
80;NonConscientious;4;1;0;-1.000;5;37.378;3.000;3.312;3.760;1.700;7.260
80;Neurotic;0;0;0;-1.000;3;15.389;0.140;3.089;6.295;3.200;11.860
81;Extrovert;0;0;0;-1.000;4;35.748;2.599;3.517;5.328;7.720;7.240
81;Intro_Iso;4;2;1;21.820;4;44.637;3.000;3.403;4.278;1.620;10.600
81;NonConscientious;2;0;0;-1.000;6;43.679;3.000;3.074;6.065;1.120;12.040
81;Neurotic;0;0;0;-1.000;2;19.798;0.778;4.102;6.474;3.220;3.080
82;Extrovert;1;0;0;-1.000;12;27.114;0.003;2.041;3.412;4.260;16.680
82;Intro_Iso;3;1;1;11.979;5;37.813;3.000;2.521;4.119;1.200;6.700
82;NonConscientious;1;1;0;-1.000;15;27.555;0.299;2.035;6.424;1.300;18.600
82;Neurotic;2;0;0;-1.000;12;17.455;1.730;1.971;3.424;1.620;19.080
83;Extrovert;0;0;0;-1.000;7;21.859;0.400;1.668;6.358;1.140;7.740
83;Intro_Iso;1;0;0;-1.000;7;19.404;1.079;1.676;5.795;0.320;8.360
83;NonConscientious;3;1;0;-1.000;3;20.810;1.357;2.492;3.500;0.220;4.600
83;Neurotic;0;0;0;-1.000;5;23.208;0.372;1.588;5.547;0.320;7.740
84;Extrovert;0;0;0;-1.000;34;35.046;0.318;2.025;9.939;4.680;31.821
84;Intro_Iso;3;1;1;17.340;17;33.590;0.422;2.930;5.846;1.900;12.040
84;NonConscientious;3;1;0;-1.000;20;41.381;0.797;2.476;10.121;0.700;19.040
84;Neurotic;0;0;0;-1.000;19;31.766;1.144;2.011;9.216;1.600;25.260
85;Extrovert;0;0;0;-1.000;6;32.733;1.180;3.085;8.062;2.980;12.160
85;Intro_Iso;3;1;1;9.440;3;42.688;3.000;3.220;7.985;0.620;5.300
85;NonConscientious;3;1;0;-1.000;2;33.070;2.660;3.996;4.569;0.620;2.820
85;Neurotic;0;0;0;-1.000;5;22.659;1.475;3.487;5.788;1.580;9.680
86;Extrovert;0;0;0;-1.000;3;13.452;0.566;1.900;8.086;0.380;7.700
86;Intro_Iso;2;0;0;-1.000;0;19.626;3.000;3.844;6.204;0.420;0.000
86;NonConscientious;0;0;0;-1.000;2;16.298;1.779;2.269;9.269;0.420;4.880
86;Neurotic;0;0;0;-1.000;1;11.809;0.365;2.238;8.009;0.960;4.460
87;Extrovert;0;0;0;-1.000;9;39.301;0.002;3.884;10.832;4.560;16.880
87;Intro_Iso;0;0;1;4.400;11;45.049;2.904;3.916;10.343;1.120;13.780
87;NonConscientious;6;2;0;-1.000;6;47.238;3.000;3.589;5.615;1.000;7.680
87;Neurotic;0;0;0;-1.000;0;25.216;0.754;5.613;5.184;2.820;0.420
88;Extrovert;1;1;0;-1.000;18;36.762;2.364;2.637;7.062;6.060;27.600
88;Intro_Iso;4;1;0;-1.000;14;37.164;3.000;3.104;5.631;2.820;19.820
88;NonConscientious;1;0;0;-1.000;12;47.051;1.904;2.744;6.109;2.120;13.160
88;Neurotic;0;0;0;-1.000;10;31.505;0.702;3.143;5.451;3.300;11.240
89;Extrovert;0;0;0;-1.000;5;14.573;0.790;3.468;3.761;1.300;4.780
89;Intro_Iso;0;0;1;1.080;0;23.678;1.908;4.991;10.153;0.220;0.000
89;NonConscientious;3;1;0;-1.000;3;18.670;0.649;3.033;4.128;0.320;4.280
89;Neurotic;3;1;0;-1.000;2;13.460;1.194;3.115;3.609;1.320;1.960
90;Extrovert;0;0;0;-1.000;14;19.482;0.139;2.684;4.775;4.680;12.620
90;Intro_Iso;1;0;1;5.222;8;29.296;1.671;3.268;7.184;0.820;9.940
90;NonConscientious;5;2;0;-1.000;11;32.703;0.284;2.935;6.506;0.820;10.980
90;Neurotic;0;0;0;-1.000;7;18.556;1.495;4.153;7.901;1.520;6.960
91;Extrovert;0;0;0;-1.000;0;13.002;1.253;3.162;6.620;3.920;1.420
91;Intro_Iso;2;0;0;-1.000;0;27.873;1.563;3.693;8.191;0.420;1.640
91;NonConscientious;3;1;0;-1.000;0;18.540;0.387;3.678;4.682;0.720;1.900
91;Neurotic;0;0;0;-1.000;0;12.258;1.344;3.408;7.361;0.920;1.520
92;Extrovert;0;0;0;-1.000;8;25.882;2.599;2.770;5.972;3.700;15.720
92;Intro_Iso;2;1;1;6.802;6;34.836;3.000;3.352;7.727;1.600;9.640
92;NonConscientious;4;1;0;-1.000;9;36.353;2.695;3.088;3.749;1.120;8.900
92;Neurotic;0;0;0;-1.000;17;29.335;2.149;3.149;6.726;1.220;17.580
93;Extrovert;2;0;0;-1.000;15;32.991;0.267;2.250;4.844;4.920;25.700
93;Intro_Iso;1;1;0;-1.000;1;41.528;1.300;3.324;7.176;1.520;5.760
93;NonConscientious;0;0;0;-1.000;20;35.706;3.000;2.647;4.149;0.720;19.480
93;Neurotic;3;1;0;-1.000;10;39.030;0.403;2.502;5.528;1.620;16.500
94;Extrovert;0;0;0;-1.000;2;17.901;1.121;5.242;10.534;1.500;1.320
94;Intro_Iso;0;0;0;-1.000;5;16.647;1.637;3.338;6.539;0.220;5.020
94;NonConscientious;1;0;0;-1.000;4;17.278;2.994;3.547;4.360;0.220;4.240
94;Neurotic;0;0;0;-1.000;5;13.061;1.348;3.619;5.007;1.100;3.800
95;Extrovert;1;0;0;-1.000;1;15.009;0.138;3.390;3.277;7.260;3.280
95;Intro_Iso;0;0;1;3.341;3;26.521;3.000;3.037;9.543;0.720;10.260
95;NonConscientious;5;2;0;-1.000;5;29.660;1.873;3.183;7.079;0.320;7.580
95;Neurotic;0;0;0;-1.000;5;17.055;2.309;3.054;8.324;1.720;10.780
96;Extrovert;0;0;0;-1.000;8;37.779;0.367;2.594;4.944;6.000;14.840
96;Intro_Iso;4;1;0;-1.000;5;32.626;2.568;2.427;5.581;2.620;15.040
96;NonConscientious;2;1;0;-1.000;7;40.159;2.180;2.425;5.196;1.320;10.500
96;Neurotic;0;0;0;-1.000;2;25.076;0.933;3.166;5.061;3.320;3.160
97;Extrovert;0;0;0;-1.000;9;41.754;1.319;3.624;7.698;6.200;12.720
97;Intro_Iso;0;0;0;-1.000;0;33.662;0.396;4.641;6.904;3.420;0.000
97;NonConscientious;5;2;0;-1.000;17;39.226;1.003;2.676;3.703;1.620;23.800
97;Neurotic;1;0;0;-1.000;12;27.376;0.845;2.691;3.207;1.320;26.520
98;Extrovert;2;0;0;-1.000;1;12.686;1.020;3.623;3.443;1.640;3.520
98;Intro_Iso;0;0;0;-1.000;0;17.580;0.763;3.557;9.317;0.520;2.700
98;NonConscientious;1;1;0;-1.000;1;17.505;1.631;3.755;5.938;0.120;3.520
98;Neurotic;2;0;0;-1.000;0;12.505;0.541;3.945;8.575;0.900;2.700
99;Extrovert;0;0;0;-1.000;1;16.012;1.400;4.429;4.111;1.200;1.120
99;Intro_Iso;1;0;0;-1.000;0;13.939;2.696;4.147;6.857;1.320;0.200
99;NonConscientious;3;1;0;-1.000;3;20.628;0.868;3.916;6.565;0.320;3.580
99;Neurotic;0;0;0;-1.000;2;14.099;0.226;4.129;7.180;0.320;2.660
100;Extrovert;0;0;0;-1.000;3;25.033;0.440;2.954;3.143;2.360;9.260
100;Intro_Iso;0;0;1;9.940;0;27.914;2.576;4.005;6.639;0.500;0.000
100;NonConscientious;6;2;0;-1.000;3;26.433;1.760;2.864;3.105;1.200;8.900
100;Neurotic;0;0;0;-1.000;0;15.870;0.941;3.622;6.026;1.300;0.360
101;Extrovert;0;0;0;-1.000;18;30.796;0.000;2.563;5.960;7.180;31.861
101;Intro_Iso;3;1;0;-1.000;1;36.903;1.119;4.087;8.089;2.080;6.860
101;NonConscientious;3;1;0;-1.000;12;44.712;1.712;2.634;6.298;1.420;16.420
101;Neurotic;0;0;0;-1.000;9;33.812;0.831;3.408;6.481;3.120;17.980
102;Extrovert;0;0;0;-1.000;2;20.411;0.146;3.239;6.676;1.300;2.740
102;Intro_Iso;2;0;0;-1.000;1;19.599;0.267;3.144;5.898;0.620;2.240
102;NonConscientious;3;1;0;-1.000;0;19.713;1.688;2.959;6.179;0.020;1.700
102;Neurotic;0;0;0;-1.000;1;9.482;0.167;3.822;8.877;1.220;2.200
103;Extrovert;2;1;0;-1.000;2;37.027;2.191;3.293;4.207;5.840;7.680
103;Intro_Iso;0;0;1;26.598;7;36.609;2.532;3.160;7.490;2.000;16.100
103;NonConscientious;4;1;0;-1.000;5;45.060;2.053;2.843;5.167;1.600;16.580
103;Neurotic;0;0;0;-1.000;8;24.250;0.590;3.023;7.403;3.400;13.600
104;Extrovert;0;0;0;-1.000;20;39.059;0.527;1.854;7.400;4.460;29.740
104;Intro_Iso;1;0;1;18.899;17;36.660;0.444;2.494;6.532;3.620;15.120
104;NonConscientious;5;2;0;-1.000;15;44.507;0.597;2.614;4.286;1.820;16.640
104;Neurotic;0;0;0;-1.000;18;31.549;0.586;1.944;6.035;2.020;25.320
105;Extrovert;0;0;0;-1.000;7;35.527;0.716;2.297;4.723;4.180;16.240
105;Intro_Iso;3;1;1;4.880;5;24.430;1.052;2.245;4.031;0.220;18.760
105;NonConscientious;3;1;0;-1.000;2;50.326;1.472;2.442;6.180;1.020;9.800
105;Neurotic;0;0;0;-1.000;4;24.286;1.072;2.745;8.900;1.920;14.320
106;Extrovert;3;1;0;-1.000;19;34.177;0.553;2.935;3.492;5.280;28.760
106;Intro_Iso;0;0;0;-1.000;9;25.651;0.459;4.460;6.519;2.920;10.760
106;NonConscientious;2;1;0;-1.000;6;44.588;0.729;3.297;5.637;1.020;5.620
106;Neurotic;1;0;0;-1.000;10;28.159;0.014;3.499;5.271;2.260;18.960
107;Extrovert;0;0;0;-1.000;7;14.762;0.352;3.268;10.578;2.200;8.420
107;Intro_Iso;1;0;0;-1.000;1;28.074;1.170;4.247;8.080;0.320;6.740
107;NonConscientious;5;2;0;-1.000;1;26.824;2.688;3.480;6.280;0.120;6.740
107;Neurotic;0;0;0;-1.000;7;11.061;1.274;3.978;11.266;1.120;8.420
108;Extrovert;0;0;0;-1.000;9;17.242;1.506;2.765;8.703;0.640;6.080
108;Intro_Iso;0;0;0;-1.000;0;15.094;0.958;5.531;8.262;0.900;0.000
108;NonConscientious;0;0;0;-1.000;10;11.344;3.000;2.537;7.962;0.300;9.840
108;Neurotic;0;0;0;-1.000;9;7.545;0.567;2.514;7.774;0.700;9.540
109;Extrovert;2;0;0;-1.000;1;16.783;0.773;3.390;5.987;1.000;2.540
109;Intro_Iso;2;1;0;-1.000;1;20.691;1.334;3.208;4.923;0.120;2.200
109;NonConscientious;1;0;0;-1.000;2;21.416;1.086;2.561;4.493;0.220;4.740
109;Neurotic;0;0;0;-1.000;0;9.560;0.612;3.971;8.564;1.620;0.000
110;Extrovert;0;0;0;-1.000;36;29.763;0.401;1.629;5.538;3.920;27.080
110;Intro_Iso;1;1;1;15.739;13;38.014;3.000;3.069;8.165;1.320;12.100
110;NonConscientious;4;1;0;-1.000;23;34.699;0.403;1.800;6.109;0.920;24.640
110;Neurotic;1;0;0;-1.000;32;25.938;1.593;1.847;5.797;1.120;19.820
111;Extrovert;0;0;0;-1.000;4;16.935;0.666;2.388;7.299;3.200;8.740
111;Intro_Iso;0;0;1;1.599;2;19.996;3.000;3.451;8.774;0.620;4.100
111;NonConscientious;5;2;0;-1.000;5;20.303;3.000;2.437;5.282;0.120;6.820
111;Neurotic;1;0;0;-1.000;3;15.118;2.186;2.955;6.889;0.560;3.980
112;Extrovert;0;0;0;-1.000;13;30.274;2.104;1.756;5.587;4.980;21.100
112;Intro_Iso;2;1;1;12.020;10;41.037;3.000;2.439;6.780;1.320;9.340
112;NonConscientious;4;1;0;-1.000;20;36.234;0.476;1.924;4.220;1.020;21.420
112;Neurotic;0;0;0;-1.000;13;26.565;0.219;2.240;6.112;1.720;9.600
113;Extrovert;0;0;0;-1.000;1;11.522;0.982;3.577;5.176;2.280;1.240
113;Intro_Iso;0;0;0;-1.000;2;9.551;3.000;3.382;9.251;1.020;2.400
113;NonConscientious;2;0;0;-1.000;1;18.091;3.000;3.225;6.169;0.120;2.900
113;Neurotic;0;0;0;-1.000;2;10.776;1.109;3.098;7.572;0.820;2.120
114;Extrovert;1;1;0;-1.000;3;14.679;0.786;3.247;4.743;2.480;3.780
114;Intro_Iso;3;0;0;-1.000;1;14.075;1.340;3.749;6.169;0.420;3.000
114;NonConscientious;1;0;0;-1.000;2;22.596;2.503;3.384;5.676;0.520;3.780
114;Neurotic;0;0;0;-1.000;0;9.944;0.415;5.434;9.479;0.720;0.000
115;Extrovert;2;0;0;-1.000;27;29.745;0.353;1.721;3.027;3.200;26.900
115;Intro_Iso;2;1;1;18.642;1;28.829;2.877;3.236;6.035;2.520;3.220
115;NonConscientious;2;1;0;-1.000;19;32.193;0.589;1.716;2.735;1.320;24.260
115;Neurotic;0;0;0;-1.000;13;23.327;0.354;2.357;4.524;1.920;15.660
116;Extrovert;0;0;0;-1.000;13;28.566;0.000;3.072;6.871;4.020;18.560
116;Intro_Iso;1;0;1;7.039;2;35.523;1.844;3.445;5.248;0.820;8.720
116;NonConscientious;5;2;0;-1.000;11;32.788;1.530;3.234;6.934;1.180;12.640
116;Neurotic;0;0;0;-1.000;0;19.755;0.521;5.445;8.696;4.420;0.000
117;Extrovert;0;0;0;-1.000;4;18.772;0.626;3.022;8.131;2.660;14.320
117;Intro_Iso;4;1;0;-1.000;0;21.928;1.248;5.176;6.223;0.520;0.000
117;NonConscientious;1;0;0;-1.000;0;22.075;1.548;3.559;6.640;0.320;1.680
117;Neurotic;0;0;0;-1.000;4;17.641;0.588;3.037;7.859;1.420;13.680
118;Extrovert;0;0;0;-1.000;6;16.125;0.256;2.947;4.458;2.160;6.900
118;Intro_Iso;3;1;0;-1.000;2;21.837;1.043;4.020;6.051;0.200;0.940
118;NonConscientious;2;0;0;-1.000;2;19.102;2.866;3.007;7.627;0.500;2.780
118;Neurotic;0;0;0;-1.000;4;12.317;0.539;2.801;6.861;0.520;5.860
119;Extrovert;0;0;0;-1.000;2;17.720;1.909;4.012;5.185;0.980;3.100
119;Intro_Iso;0;0;0;-1.000;0;22.044;0.561;4.769;7.977;0.520;0.820
119;NonConscientious;4;1;0;-1.000;2;16.727;0.850;3.842;4.339;0.520;3.920
119;Neurotic;0;0;0;-1.000;0;16.321;0.417;4.986;10.459;0.920;0.000
120;Extrovert;0;0;0;-1.000;22;38.659;1.278;2.649;5.863;6.380;29.820
120;Intro_Iso;2;1;1;19.058;10;42.340;2.887;3.106;7.582;1.620;13.680
120;NonConscientious;4;1;0;-1.000;7;52.362;3.000;3.172;6.779;1.320;10.140
120;Neurotic;0;0;0;-1.000;13;24.178;2.023;2.927;6.002;3.120;19.080
121;Extrovert;1;1;0;-1.000;4;21.642;0.332;2.693;6.063;1.660;6.900
121;Intro_Iso;1;0;0;-1.000;0;19.006;2.421;3.168;6.681;0.520;4.820
121;NonConscientious;2;0;0;-1.000;4;27.221;0.104;3.014;9.195;0.920;6.080
121;Neurotic;0;0;0;-1.000;0;11.948;0.187;3.950;7.499;2.820;0.000
122;Extrovert;0;0;0;-1.000;2;16.011;0.363;4.007;10.700;2.500;3.240
122;Intro_Iso;3;1;0;-1.000;0;13.881;0.787;4.250;8.420;0.820;0.520
122;NonConscientious;2;0;0;-1.000;0;22.925;2.119;3.941;8.807;0.220;0.900
122;Neurotic;0;0;0;-1.000;2;19.813;0.520;4.189;9.410;0.920;3.520
123;Extrovert;0;0;0;-1.000;4;22.223;0.158;2.771;7.598;3.100;7.100
123;Intro_Iso;2;0;1;6.660;0;23.207;3.000;3.517;4.659;1.020;1.520
123;NonConscientious;4;2;0;-1.000;1;25.133;0.851;2.709;5.193;0.820;3.600
123;Neurotic;0;0;0;-1.000;3;14.171;1.047;3.059;5.470;1.620;4.940
124;Extrovert;0;0;0;-1.000;5;34.853;1.359;3.606;8.356;3.760;15.560
124;Intro_Iso;2;1;1;15.982;1;37.603;2.408;3.687;9.770;1.920;10.980
124;NonConscientious;4;1;0;-1.000;6;41.867;1.873;3.420;5.327;0.720;8.600
124;Neurotic;0;0;0;-1.000;0;16.238;0.457;5.110;8.127;3.120;1.300
125;Extrovert;3;1;0;-1.000;10;27.779;0.461;2.943;3.873;8.420;8.300
125;Intro_Iso;2;1;0;-1.000;5;37.243;3.000;3.394;6.361;1.820;3.540
125;NonConscientious;1;0;0;-1.000;5;45.772;1.402;2.908;4.405;1.020;7.280
125;Neurotic;0;0;0;-1.000;6;26.835;1.556;2.580;4.666;2.520;9.640
126;Extrovert;0;0;0;-1.000;7;26.025;0.772;2.048;5.088;2.640;12.540
126;Intro_Iso;4;2;1;5.841;7;35.571;2.482;2.685;5.636;0.660;9.720
126;NonConscientious;2;0;0;-1.000;10;26.157;2.619;2.210;5.530;0.720;11.780
126;Neurotic;0;0;0;-1.000;2;20.299;1.662;2.723;3.972;0.920;6.820
127;Extrovert;1;0;0;-1.000;15;25.767;1.899;2.048;6.038;2.860;17.940
127;Intro_Iso;1;0;1;1.481;9;37.388;2.872;2.911;5.728;0.420;9.720
127;NonConscientious;4;2;0;-1.000;12;34.782;2.708;2.345;6.052;1.220;14.120
127;Neurotic;0;0;0;-1.000;10;26.807;2.595;2.689;9.678;1.300;11.760
128;Extrovert;0;0;0;-1.000;2;35.188;1.173;4.517;10.702;5.520;2.740
128;Intro_Iso;1;0;1;20.579;4;36.382;3.000;3.949;4.079;2.760;5.760
128;NonConscientious;5;2;0;-1.000;11;42.281;0.040;2.965;4.520;1.200;17.060
128;Neurotic;0;0;0;-1.000;9;37.045;2.116;3.172;9.239;1.220;16.020
129;Extrovert;0;0;0;-1.000;11;25.785;0.267;2.892;6.399;3.300;8.900
129;Intro_Iso;3;0;1;5.680;3;34.196;3.000;3.231;4.911;0.420;3.740
129;NonConscientious;1;1;0;-1.000;10;30.840;1.587;2.532;6.295;0.520;9.320
129;Neurotic;2;1;0;-1.000;2;18.175;0.615;3.439;5.261;1.100;2.380
130;Extrovert;0;0;0;-1.000;0;15.663;0.229;3.811;7.464;2.040;0.000
130;Intro_Iso;0;0;0;-1.000;0;14.045;0.019;4.144;8.193;0.280;0.000
130;NonConscientious;3;1;0;-1.000;0;23.792;2.994;4.801;5.874;0.100;0.000
130;Neurotic;1;0;0;-1.000;0;15.555;0.685;5.094;8.673;1.200;0.000
131;Extrovert;0;0;0;-1.000;2;39.840;0.000;3.128;9.309;5.800;6.300
131;Intro_Iso;3;1;1;19.901;4;48.203;3.000;3.624;8.245;1.420;8.140
131;NonConscientious;1;1;0;-1.000;3;48.012;2.315;3.187;8.040;0.520;7.040
131;Neurotic;2;0;0;-1.000;5;32.010;0.426;3.782;6.184;4.040;10.600
132;Extrovert;0;0;0;-1.000;9;40.868;0.612;3.061;3.998;4.940;26.580
132;Intro_Iso;4;1;0;-1.000;3;32.005;0.030;3.575;2.847;2.740;17.420
132;NonConscientious;2;1;0;-1.000;8;45.545;0.626;3.540;4.543;1.600;14.220
132;Neurotic;0;0;0;-1.000;0;25.201;0.355;5.580;10.591;3.300;0.000
133;Extrovert;0;0;0;-1.000;4;33.559;0.281;2.661;6.099;6.120;9.740
133;Intro_Iso;0;0;1;18.882;0;39.271;3.000;3.993;8.549;1.120;1.220
133;NonConscientious;4;2;0;-1.000;4;38.907;1.189;2.789;4.132;1.020;9.740
133;Neurotic;2;0;0;-1.000;6;25.747;0.134;3.060;5.182;2.020;15.580
134;Extrovert;0;0;0;-1.000;2;19.686;0.183;3.688;6.348;2.240;4.860
134;Intro_Iso;1;0;0;-1.000;2;16.527;1.805;3.642;6.802;0.820;6.500
134;NonConscientious;2;0;0;-1.000;0;15.457;3.000;3.370;4.679;0.220;1.720
134;Neurotic;0;0;0;-1.000;0;7.976;0.346;5.081;9.924;0.920;0.000
135;Extrovert;0;0;0;-1.000;0;12.950;1.307;3.542;13.011;2.200;6.920
135;Intro_Iso;5;2;1;1.521;0;24.215;2.500;5.027;4.222;0.560;1.360
135;NonConscientious;1;0;0;-1.000;0;17.344;1.768;3.996;7.096;0.720;1.360
135;Neurotic;0;0;0;-1.000;0;8.648;0.583;3.977;14.509;1.520;6.920
136;Extrovert;0;0;0;-1.000;10;16.793;2.599;2.943;5.553;3.720;12.000
136;Intro_Iso;3;1;1;5.121;0;29.798;3.000;3.902;6.794;0.720;0.740
136;NonConscientious;3;1;0;-1.000;8;27.021;3.000;2.826;5.310;0.420;11.260
136;Neurotic;0;0;0;-1.000;4;19.965;2.195;5.099;9.348;3.520;2.640
137;Extrovert;1;0;0;-1.000;0;14.652;1.134;4.225;6.986;1.320;0.500
137;Intro_Iso;1;0;0;-1.000;0;10.007;1.340;4.736;4.610;0.820;1.020
137;NonConscientious;3;1;0;-1.000;0;23.791;1.694;4.474;6.973;0.120;1.520
137;Neurotic;0;0;0;-1.000;0;6.615;0.311;4.944;7.074;0.720;0.000
138;Extrovert;1;0;0;-1.000;5;32.280;2.397;2.687;4.839;3.940;7.220
138;Intro_Iso;0;0;1;13.720;2;32.389;3.000;3.700;7.257;0.620;2.760
138;NonConscientious;5;2;0;-1.000;3;29.236;1.400;3.072;3.042;1.120;3.560
138;Neurotic;0;0;0;-1.000;0;20.711;0.508;4.024;9.152;2.320;0.900
139;Extrovert;1;0;0;-1.000;4;14.612;0.170;2.859;4.675;3.780;6.260
139;Intro_Iso;2;0;1;2.881;2;28.980;2.480;3.097;7.063;0.300;3.700
139;NonConscientious;2;2;0;-1.000;2;30.349;0.116;2.889;6.899;0.400;2.880
139;Neurotic;1;0;0;-1.000;4;19.443;1.245;2.993;5.306;0.200;5.440
140;Extrovert;2;0;0;-1.000;13;37.640;0.089;2.500;4.392;5.580;15.280
140;Intro_Iso;2;1;1;1.921;1;38.811;2.762;3.501;6.775;0.460;1.300
140;NonConscientious;1;1;0;-1.000;13;43.154;0.493;2.596;5.021;1.320;13.700
140;Neurotic;1;0;0;-1.000;5;27.157;0.230;3.284;5.232;1.820;10.800
141;Extrovert;0;0;0;-1.000;1;12.295;0.982;5.340;4.789;2.420;0.940
141;Intro_Iso;3;0;0;-1.000;2;23.215;0.348;4.333;7.933;0.400;2.340
141;NonConscientious;1;1;0;-1.000;9;21.923;0.844;3.926;10.450;0.300;7.880
141;Neurotic;0;0;0;-1.000;6;14.434;1.194;4.553;10.939;0.700;5.540
142;Extrovert;0;0;0;-1.000;6;34.375;0.406;3.102;4.523;7.840;9.300
142;Intro_Iso;0;0;0;-1.000;0;22.849;1.272;3.747;6.703;3.600;0.000
142;NonConscientious;6;2;0;-1.000;6;43.774;1.454;3.028;2.528;1.000;9.300
142;Neurotic;0;0;0;-1.000;0;22.500;1.455;3.791;7.547;3.300;0.000
143;Extrovert;2;1;0;-1.000;10;23.496;0.157;2.060;4.441;2.800;10.580
143;Intro_Iso;3;1;1;9.681;4;28.119;2.797;2.523;4.789;0.320;6.760
143;NonConscientious;1;0;0;-1.000;10;22.925;2.345;2.228;6.469;0.520;8.740
143;Neurotic;0;0;0;-1.000;4;15.945;1.372;2.209;5.775;0.320;8.620
144;Extrovert;0;0;0;-1.000;2;21.349;0.022;4.004;8.653;1.620;3.580
144;Intro_Iso;0;0;0;-1.000;0;14.937;0.666;5.321;10.551;0.600;0.000
144;NonConscientious;5;1;0;-1.000;2;22.015;0.656;4.055;4.836;0.420;3.580
144;Neurotic;0;0;0;-1.000;0;11.293;1.874;5.454;7.340;0.520;0.000
145;Extrovert;2;1;0;-1.000;1;18.627;1.034;3.438;5.589;2.640;4.560
145;Intro_Iso;0;0;0;-1.000;1;13.624;0.078;4.583;9.245;1.200;4.560
145;NonConscientious;3;0;0;-1.000;2;30.226;0.248;3.752;6.121;0.120;1.300
145;Neurotic;0;0;0;-1.000;2;15.881;0.029;5.106;9.110;0.800;0.780
146;Extrovert;0;0;0;-1.000;2;11.525;1.695;3.877;10.156;3.120;5.820
146;Intro_Iso;2;0;0;-1.000;0;13.092;0.029;5.604;5.706;1.520;0.140
146;NonConscientious;2;1;0;-1.000;0;16.317;0.289;3.928;6.163;0.420;1.780
146;Neurotic;0;0;0;-1.000;2;11.013;0.880;3.926;10.495;1.720;5.640
147;Extrovert;0;0;0;-1.000;2;18.951;1.661;3.948;9.014;1.980;3.520
147;Intro_Iso;3;0;0;-1.000;3;24.415;0.349;3.457;4.122;0.400;2.840
147;NonConscientious;2;1;0;-1.000;5;25.226;0.847;2.931;5.142;0.000;5.920
147;Neurotic;0;0;0;-1.000;0;18.650;0.550;4.866;5.762;0.900;0.440
148;Extrovert;0;0;0;-1.000;4;13.350;0.017;3.827;6.617;2.720;3.960
148;Intro_Iso;0;0;0;-1.000;0;14.487;0.999;5.506;10.460;1.020;0.000
148;NonConscientious;5;1;0;-1.000;4;18.795;1.672;3.800;5.068;0.320;3.960
148;Neurotic;0;0;0;-1.000;0;6.195;0.381;6.064;6.387;2.220;0.000
149;Extrovert;0;0;0;-1.000;3;16.466;0.567;2.920;7.392;1.620;4.520
